ann_return_net,ann_vol_net,sharpe_net,max_drawdown,entries,short_entries,ann_turnover,tx_cost_bps,sharpe_gross,ann_return_gross,ann_cost,long_contribution_ann,short_contribution_ann,sar_initial_mult,sar_af_start,sar_af_step,sar_af_max,sar_grace_period,passes_basic_filter,baseline_sharpe_net,baseline_max_drawdown,baseline_entries
0.044368030975463095,0.11924634748525605,0.37207035612515416,-0.2573947530995524,959,360,11.269304561403997,2.0,0.39095192353744074,0.046621891887743884,0.0022538609122808,0.02940680137846309,0.0172150905092808,4.0,0.02,0.02,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.04203071433946597,0.11315073973516937,0.3714577071068148,-0.23872059314011418,1004,368,11.806772999749953,2.0,0.3922956695972562,0.04439206893941595,0.002361354599949991,0.0371541192813275,0.007237949658088459,3.0,0.02,0.02,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.042975397764620386,0.11597555846582074,0.37055564407810726,-0.2490107535233006,961,360,11.29134136254585,2.0,0.38999765807904585,0.045233666037129555,0.0022582682725091697,0.03179246359364624,0.013441202443483308,3.5,0.01,0.03,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04427119203641133,0.1195186634517032,0.37041237542202826,-0.24635554568009654,962,361,11.306126073486372,2.0,0.3893112140465832,0.0465324172511086,0.0022612252146972747,0.030857569347561627,0.015674847903546976,4.0,0.03,0.01,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.04446549765745933,0.12005501378430769,0.3703760155935394,-0.23639949688419692,954,361,11.193326446094039,2.0,0.3890017449101746,0.046704162946678125,0.0022386652892188077,0.03328522518977766,0.013418937756900453,3.5,0.02,0.01,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.04446549765745933,0.12005501378430769,0.3703760155935394,-0.23639949688419692,954,361,11.193326446094039,2.0,0.3890017449101746,0.046704162946678125,0.0022386652892188077,0.03328522518977766,0.013418937756900453,3.5,0.02,0.01,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.04446549765745933,0.12005501378430769,0.3703760155935394,-0.23639949688419692,954,361,11.193326446094039,2.0,0.3890017449101746,0.046704162946678125,0.0022386652892188077,0.03328522518977766,0.013418937756900453,3.5,0.02,0.01,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04278643173964813,0.11560744922215495,0.3701009928644681,-0.23486282167966666,961,360,11.29571379890876,2.0,0.38961493262127206,0.045045574499429884,0.0022591427597817523,0.03310898711376302,0.011936587385666862,4.0,0.02,0.03,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04444113136215073,0.12018059596294005,0.3697862454922007,-0.23832216701743814,954,361,11.193326446094039,2.0,0.38839292421531746,0.046679796651369516,0.0022386652892188077,0.033390581152542814,0.013289215498826702,3.5,0.02,0.01,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.044116520821143625,0.11932640383777325,0.36971298390187773,-0.2441483044314502,963,361,11.31969269528987,2.0,0.3886648034185056,0.0463804593602016,0.0022639385390579745,0.030574032054848953,0.01580642730535263,4.0,0.03,0.01,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.044116520821143625,0.11932640383777325,0.36971298390187773,-0.2441483044314502,963,361,11.31969269528987,2.0,0.3886648034185056,0.0463804593602016,0.0022639385390579745,0.030574032054848953,0.01580642730535263,4.0,0.03,0.01,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04305266345704455,0.1164648308097238,0.3696623534995084,-0.23158710424257967,977,362,11.477475780114071,2.0,0.3893462302655855,0.04534815861306734,0.0022954951560228143,0.038925838520296074,0.006422320092771274,3.5,0.02,0.03,0.1,5,True,0.2766457097912571,-0.26117110225340257,982
0.04265145738141828,0.11539019144694028,0.3696281013714294,-0.23448378386484403,973,361,11.443486644924656,2.0,0.3894330156339958,0.04494015471040321,0.0022886973289849314,0.03562213315999579,0.009318021550407424,4.0,0.03,0.02,0.2,5,True,0.2766457097912571,-0.26117110225340257,982
0.042616045450233404,0.11531031621645321,0.3695770408801695,-0.23396180530616562,973,361,11.443486644924656,2.0,0.38939585388122255,0.04490474277921834,0.0022886973289849314,0.035074788611084325,0.009829954168134009,4.0,0.03,0.02,0.25,5,True,0.2766457097912571,-0.26117110225340257,982
0.04267320507268285,0.11552581821998319,0.3693824093193171,-0.22951050114081717,973,361,11.443486644924656,2.0,0.3891639828981542,0.0449619024016678,0.0022886973289849314,0.035833612164205525,0.009128290237462255,4.0,0.03,0.02,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
0.04407746894491017,0.11932748877311566,0.3693823560530738,-0.24458476633762416,963,361,11.31969269528987,2.0,0.38833360560743707,0.046341407483968144,0.0022639385390579745,0.030574032054848953,0.01576737542911918,4.0,0.03,0.01,0.15,5,True,0.2766457097912571,-0.26117110225340257,982
