Date,SPX INDEX,NKY INDEX,UKX INDEX,SX5E INDEX,AS51 INDEX,MEXBOL INDEX,IBOV INDEX,KOSPI INDEX,HSI INDEX
2008-11-27,887.68,8373.39,4226.1,2427.97,3587.968,20201.82,36212.65,1063.48,13552.06
2008-11-28,896.24,8512.27,4288.01,2430.31,3742.517,20534.72,36595.87,1076.07,13888.24
2008-12-01,816.21,8397.22,4065.49,2288.39,3681.187,19533.08,34740.5,1058.62,14108.84
2008-12-02,848.81,7863.69,4122.86,2354.13,3528.232,19802.27,35000.84,1023.2,13405.85
2008-12-03,870.74,8004.1,4169.96,2369.52,3533.818,20147.01,35296.7,1022.67,13588.66
2008-12-04,845.22,7924.24,4163.61,2368.72,3532.429,19916.21,35127.77,1006.54,13509.78
2008-12-05,876.07,7917.51,4049.37,2252.09,3489.906,20081.83,35347.39,1028.13,13846.09
2008-12-08,909.7,8329.05,4300.06,2449.28,3631.583,21168.72,38284.91,1105.05,15044.87
2008-12-09,888.67,8395.87,4381.26,2480.79,3604.347,21439.65,37968.11,1105.84,14753.22
2008-12-10,899.24,8660.24,4367.28,2495.58,3640.662,21689.84,39004.4,1145.87,15577.74
2008-12-11,873.59,8720.55,4388.69,2485.39,3598.007,21408.35,38519.07,1154.43,15613.9
2008-12-12,879.73,8235.87,4280.35,2418.91,3510.384,21408.35,39373.86,1103.82,14758.39
2008-12-15,868.57,8664.66,4277.56,2407.47,3591.355,21050.55,38320.19,1158.19,15046.95
2008-12-16,913.18,8568.02,4309.08,2450.36,3556.211,22032.54,39993.46,1161.56,15130.21
2008-12-17,904.42,8612.52,4324.19,2444.46,3570.596,22572.5,39947.43,1169.75,15460.52
2008-12-18,885.28,8667.23,4330.66,2452.42,3581.155,22347.17,39536.27,1175.91,15497.81
2008-12-19,887.88,8588.52,4286.93,2444.14,3615.661,22221.64,39131.23,1180.97,15127.51
2008-12-22,871.63,8723.78,4249.16,2397.65,3557.373,22059.18,37618.5,1179.61,14622.39
2008-12-23,863.16,8723.78,4255.98,2382.14,3531.368,22174.26,36470.78,1144.31,14220.79
2008-12-24,868.15,8517.1,4216.59,2377.42,3582.217,22340.7,36470.78,1128.51,14184.14
2008-12-25,868.15,8599.5,4216.59,2377.42,3582.217,22340.7,36470.78,1128.51,14184.14
2008-12-26,872.8,8739.52,4216.59,2377.42,3582.217,22515.34,36864.13,1117.86,14184.14
2008-12-29,869.42,8747.17,4319.35,2388.3,3621.11,22392.38,37060.16,1117.59,14328.48
2008-12-30,890.64,8859.56,4392.68,2451.48,3654.161,22420.01,37550.31,1124.47,14235.5
2008-12-31,903.25,8859.56,4434.17,2447.62,3722.31,22380.32,37550.31,1124.47,14387.48
2009-01-01,903.25,8859.56,4434.17,2447.62,3722.31,22380.32,37550.31,1124.47,14387.48
2009-01-02,931.8,8859.56,4561.79,2536.47,3713.798,23250.96,40244.22,1157.4,15042.81
2009-01-05,927.45,9043.12,4579.64,2553.41,3687.044,23238.86,41518.66,1173.57,15563.31
2009-01-06,934.7,9080.84,4638.92,2578.43,3742.694,23005.41,42312.28,1194.28,15509.51
2009-01-07,906.65,9239.24,4507.51,2538.55,3779.732,22117.51,40820.25,1228.17,14987.46
2009-01-08,909.73,8876.42,4505.37,2516.56,3694.298,21955.4,41990.55,1205.7,14415.91
2009-01-09,890.35,8836.8,4448.54,2486.59,3735.749,21741.29,41582.94,1180.96,14377.44
2009-01-12,870.26,8836.8,4426.19,2451.87,3683.324,21162.27,39403.47,1156.75,13971.0
2009-01-13,871.79,8413.91,4399.15,2411.28,3654.575,21047.3,39544.23,1167.71,13668.05
2009-01-14,842.62,8438.45,4180.64,2298.46,3686.963,20369.23,37981.77,1182.68,13704.61
2009-01-15,843.74,8023.31,4121.11,2257.67,3529.535,20280.49,39151.08,1111.34,13242.96
2009-01-16,850.12,8230.15,4147.06,2281.45,3550.943,20325.39,39341.54,1135.2,13255.51
2009-01-19,850.12,8256.85,4108.47,2252.39,3589.324,20393.41,38828.32,1150.65,13339.99
2009-01-20,805.22,8065.79,4091.4,2200.8,3476.634,19213.02,37272.07,1126.81,12959.77
2009-01-21,840.24,7901.64,4059.88,2188.43,3442.753,19497.1,38542.9,1103.61,12583.63
2009-01-22,827.5,8051.74,4052.23,2160.07,3486.806,19306.73,37894.33,1116.23,12657.99
2009-01-23,831.95,7745.25,4052.47,2147.87,3342.697,19348.81,38132.35,1093.4,12578.6
2009-01-26,836.57,7682.14,4209.01,2226.77,3342.697,19583.08,38509.45,1093.4,12578.6
2009-01-27,845.71,8061.07,4194.41,2224.62,3443.994,19616.15,38698.92,1093.4,12578.6
2009-01-28,874.09,8106.29,4295.2,2322.78,3495.543,20145.22,40227.45,1157.98,12578.6
2009-01-29,845.14,8251.24,4190.11,2269.4,3526.164,19537.05,39638.42,1166.56,13154.43
2009-01-30,825.88,7994.05,4149.64,2236.98,3540.712,19565.14,39300.79,1162.11,13278.21
2009-02-02,825.44,7873.98,4077.78,2198.74,3497.447,19565.14,38666.44,1146.95,12861.49
2009-02-03,838.51,7825.51,4164.46,2244.89,3508.672,19630.46,39746.76,1163.2,12776.89
2009-02-04,832.23,8038.94,4228.6,2297.73,3437.926,19622.6,40129.04,1195.37,13063.89
2009-02-05,845.85,7949.65,4228.93,2293.23,3428.561,19736.96,41108.65,1177.88,13178.9
2009-02-06,868.6,8076.62,4291.87,2343.66,3469.879,20438.13,42755.5,1210.26,13655.04
2009-02-09,869.89,7969.03,4307.61,2348.95,3508.601,20537.1,42100.12,1202.69,13769.06
2009-02-10,827.16,7945.94,4213.08,2268.15,3488.652,19825.72,41207.43,1198.87,13880.64
2009-02-11,833.74,7945.94,4234.26,2267.9,3474.427,19446.65,40845.62,1190.18,13539.21
2009-02-12,835.19,7705.36,4202.24,2214.95,3514.286,19358.25,40500.79,1179.84,13228.3
2009-02-13,826.84,7779.4,4189.59,2228.29,3559.11,19368.1,41673.62,1192.44,13554.67
2009-02-16,826.84,7750.17,4134.75,2193.64,3516.916,19520.87,41841.32,1175.47,13455.88
2009-02-17,789.17,7645.51,4034.13,2119.98,3464.326,18853.93,39846.97,1127.19,12945.4
2009-02-18,788.42,7534.44,4006.83,2118.47,3413.198,18741.27,39674.39,1113.19,13016.0
2009-02-19,778.94,7557.65,4018.37,2114.84,3448.93,18682.47,39730.33,1107.1,13023.36
2009-02-20,770.05,7416.38,3889.06,2011.68,3402.394,18324.23,38714.64,1065.95,12699.17
2009-02-23,743.33,7376.16,3850.73,1991.63,3351.201,17956.4,38714.64,1099.55,13175.1
2009-02-24,773.14,7268.56,3816.44,1977.5,3331.553,18296.11,38714.64,1063.88,12798.52
2009-02-25,764.9,7461.22,3848.98,1965.26,3327.491,18200.7,38231.58,1067.08,13005.08
2009-02-26,752.83,7457.93,3915.64,2021.14,3345.462,18047.16,38180.18,1054.79,12894.94
2009-02-27,735.09,7568.42,3830.09,1976.23,3344.513,17752.18,38183.31,1063.03,12811.57
2009-03-02,700.82,7280.15,3625.83,1882.79,3250.13,16929.8,36234.69,1018.81,12317.46
2009-03-03,696.33,7229.72,3512.09,1864.73,3219.208,17093.25,36467.56,1025.57,12033.88
2009-03-04,712.87,7290.96,3645.87,1943.46,3166.375,17824.96,38402.24,1059.26,12331.15
2009-03-05,682.55,7433.49,3529.86,1852.25,3188.504,17365.02,37368.93,1058.18,12211.24
2009-03-06,683.38,7173.1,3530.73,1817.24,3145.457,17043.44,37105.09,1055.03,11921.52
2009-03-09,676.53,7086.03,3542.4,1809.98,3154.479,16964.36,36741.35,1071.73,11344.58
2009-03-10,719.6,7054.98,3715.23,1919.53,3184.531,17543.52,38794.55,1092.2,11694.05
2009-03-11,721.36,7376.12,3693.81,1932.79,3244.375,17790.69,38804.8,1127.51,11930.66
2009-03-12,750.74,7198.25,3712.06,1962.64,3235.539,18864.87,39151.86,1128.39,12001.53
2009-03-13,756.55,7569.28,3753.68,1969.52,3345.173,19437.01,39015.37,1126.03,12525.8
2009-03-16,753.89,7704.15,3863.99,2033.72,3348.428,19437.01,38607.2,1125.46,12976.71
2009-03-17,778.12,7949.13,3857.1,2012.25,3451.937,19325.05,39510.72,1163.88,12878.09
2009-03-18,794.35,7972.17,3804.99,2019.19,3446.32,19620.48,40142.29,1169.95,13117.17
2009-03-19,784.04,7945.96,3816.93,2039.58,3480.23,19596.51,40453.43,1161.81,13130.92
2009-03-20,768.54,7945.96,3842.85,2050.96,3465.803,19363.3,40076.41,1170.94,12833.51
2009-03-23,822.92,8215.53,3952.81,2121.72,3550.287,20346.43,42438.55,1199.5,13447.42
2009-03-24,806.12,8488.3,3911.46,2127.37,3579.971,20242.61,41475.83,1221.7,13910.34
2009-03-25,813.88,8479.99,3900.25,2149.18,3609.312,20272.77,41799.3,1229.02,13622.11
2009-03-26,832.86,8636.33,3925.2,2156.97,3646.646,20542.25,42588.66,1243.8,14108.98
2009-03-27,815.94,8626.97,3898.85,2118.76,3672.328,20315.17,41907.29,1237.51,14119.5
2009-03-30,787.53,8236.08,3762.91,2010.61,3604.358,19530.15,40653.13,1197.46,13456.33
2009-03-31,797.87,8109.53,3926.14,2071.13,3582.146,19626.75,40925.87,1206.26,13576.02
2009-04-01,811.08,8351.91,3955.61,2097.57,3579.733,19880.37,41976.33,1233.36,13519.54
2009-04-02,834.38,8719.78,4124.97,2216.49,3680.199,20562.59,43736.45,1276.97,14521.97
2009-04-03,842.5,8749.84,4029.67,2198.75,3735.626,20933.78,44390.98,1283.75,14545.69
2009-04-06,835.48,8857.93,3993.54,2179.73,3756.582,20807.21,44167.26,1297.85,14998.04
2009-04-07,815.55,8832.85,3930.52,2165.56,3706.306,20623.42,43824.53,1300.1,14928.97
2009-04-08,825.16,8595.01,3925.52,2186.79,3619.495,20530.63,44181.98,1262.07,14474.86
2009-04-09,856.56,8916.06,3983.71,2247.89,3671.557,20530.63,45538.71,1316.35,14901.41
2009-04-10,856.56,8964.11,3983.71,2247.89,3671.557,20530.63,45538.71,1336.04,14901.41
2009-04-13,858.73,8924.43,3983.71,2247.89,3671.557,21838.96,45991.89,1338.26,14901.41
2009-04-14,841.5,8842.68,3988.99,2278.65,3752.914,21918.6,45418.18,1342.63,15580.16
2009-04-15,852.06,8742.96,3968.4,2262.96,3747.526,21861.36,45272.65,1333.09,15669.62
2009-04-16,865.3,8755.26,4052.98,2300.51,3775.719,22189.2,46024.78,1336.72,15582.99
2009-04-17,869.6,8907.58,4092.8,2341.15,3776.73,22234.84,45778.28,1329.0,15601.27
2009-04-20,832.39,8924.75,3990.86,2249.44,3769.044,21587.49,44433.15,1336.39,15750.91
2009-04-21,850.08,8711.33,3987.46,2243.63,3677.425,21216.94,44433.15,1336.81,15285.89
2009-04-22,843.55,8727.3,4030.66,2285.69,3668.189,21480.01,44888.2,1356.02,14878.45
2009-04-23,851.92,8847.01,4018.23,2259.54,3743.022,21829.33,45801.17,1368.8,15214.46
2009-04-24,866.23,8707.99,4155.99,2319.89,3712.27,22582.17,46771.79,1354.1,15258.85
2009-04-27,857.51,8726.34,4167.01,2317.36,3731.582,21827.11,45819.71,1339.83,14840.42
2009-04-28,855.16,8493.77,4096.4,2280.52,3708.401,21662.53,45821.44,1300.24,14555.11
2009-04-29,873.64,8493.77,4189.59,2334.59,3695.324,22079.34,47226.79,1338.42,14956.95
2009-04-30,872.81,8828.26,4243.71,2375.34,3780.459,21898.85,47289.53,1369.36,15520.99
2009-05-01,877.52,8977.37,4243.22,2375.34,3769.609,21898.85,47289.53,1369.36,15520.99
2009-05-04,907.24,8977.37,4243.22,2419.53,3882.997,23014.05,50404.53,1397.92,16381.05
2009-05-05,903.8,8977.37,4336.94,2407.55,3890.447,23430.24,50669.78,1397.92,16430.08
2009-05-06,919.53,8977.37,4396.49,2437.27,3867.099,23906.13,51499.48,1393.45,16834.57
2009-05-07,907.39,9385.7,4398.68,2406.08,3938.691,23589.4,50058.06,1401.08,17217.89
2009-05-08,929.23,9432.83,4462.09,2462.39,3941.713,24085.58,51395.99,1412.13,17389.87
2009-05-11,909.24,9451.98,4435.5,2433.59,3925.958,23943.02,50976.39,1415.16,17087.95
2009-05-12,908.35,9298.61,4425.54,2424.34,3877.232,23696.49,50325.78,1403.51,17153.64
2009-05-13,883.92,9340.49,4331.37,2357.3,3856.128,23155.01,48679.19,1414.52,17059.62
2009-05-14,893.07,9093.73,4362.58,2353.53,3723.385,23405.93,49446.02,1380.95,16541.69
2009-05-15,882.88,9265.02,4348.11,2364.1,3773.169,23341.72,49007.21,1391.73,16790.7
2009-05-18,909.71,9038.69,4446.45,2422.74,3735.639,23935.49,51463.02,1386.68,17022.91
2009-05-19,908.13,9290.29,4482.25,2459.59,3817.305,24344.62,51346.61,1428.21,17544.03
2009-05-20,903.47,9344.64,4468.41,2487.17,3824.624,24399.6,51245.09,1435.7,17475.84
2009-05-21,888.33,9264.15,4345.47,2423.72,3813.894,23821.26,50087.33,1421.65,17199.49
2009-05-22,887.0,9225.81,4365.29,2433.52,3761.583,24093.24,50568.49,1403.75,17062.52
2009-05-25,887.0,9347.0,4365.29,2440.23,3737.911,24198.96,50816.24,1400.9,17121.82
2009-05-26,910.33,9310.81,4411.72,2468.45,3788.447,24640.08,51840.8,1372.04,16991.56
2009-05-27,893.06,9438.77,4416.23,2479.48,3801.087,24507.81,51791.61,1362.02,17885.27
2009-05-28,906.83,9451.39,4387.54,2453.15,3755.665,24659.24,53040.74,1392.17,17885.27
2009-05-29,919.14,9522.5,4417.94,2451.24,3817.966,24331.71,53197.73,1395.89,18171.0
2009-06-01,942.87,9677.75,4506.19,2537.35,3894.425,25105.63,54486.29,1415.1,18888.59
2009-06-02,944.74,9704.31,4477.02,2534.17,3955.346,25183.83,53999.52,1412.85,18389.08
2009-06-03,931.76,9741.67,4383.42,2483.39,4017.182,24651.32,52086.63,1414.89,18576.47
2009-06-04,942.46,9668.96,4386.94,2487.08,3934.64,24748.03,53463.9,1378.14,18502.77
2009-06-05,940.09,9768.01,4438.56,2503.17,3971.158,24913.01,53341.01,1394.71,18679.53
2009-06-08,939.14,9865.63,4405.22,2468.37,3971.158,24932.88,53630.39,1393.3,18253.39
2009-06-09,942.43,9786.82,4404.79,2479.38,3934.857,25107.43,53157.13,1371.84,18058.49
2009-06-10,939.15,9991.49,4436.75,2500.94,4024.407,25183.72,53410.93,1414.88,18785.66
2009-06-11,944.89,9981.33,4461.87,2522.33,4047.223,25372.85,53410.93,1419.39,18791.03
2009-06-12,946.21,10135.82,4441.95,2509.22,4062.201,25460.02,53558.23,1428.59,18889.68
2009-06-15,923.72,10039.67,4326.01,2431.4,4031.715,24899.69,52033.82,1412.42,18498.96
2009-06-16,911.97,9752.88,4328.57,2425.97,3962.481,24224.83,51205.78,1399.15,18165.5
2009-06-17,910.71,9840.85,4278.46,2383.71,3904.13,24150.94,51045.84,1391.17,18084.6
2009-06-18,918.37,9703.72,4280.86,2414.44,3892.077,24340.65,50903.02,1375.76,17776.66
2009-06-19,921.23,9786.26,4345.93,2434.77,3899.558,24274.72,51373.77,1383.34,17920.93
2009-06-22,893.04,9826.27,4234.05,2359.28,3918.171,23314.68,49494.8,1399.71,18059.55
2009-06-23,895.1,9549.61,4230.02,2353.48,3796.909,23496.39,49813.58,1360.54,17538.37
2009-06-24,900.94,9590.32,4279.98,2418.46,3806.991,23711.24,49672.12,1363.79,17892.15
2009-06-25,920.26,9796.08,4252.57,2402.32,3855.993,24245.71,51514.81,1392.73,18275.03
2009-06-26,918.9,9877.39,4241.01,2389.91,3903.847,24458.23,51485.61,1394.53,18600.26
2009-06-29,927.23,9783.47,4294.03,2437.72,3886.91,24473.53,52137.58,1388.45,18528.51
2009-06-30,919.32,9958.44,4249.21,2401.69,3954.892,24368.38,51465.46,1390.07,18378.73
2009-07-01,923.33,9939.93,4340.71,2449.73,3874.021,24524.01,51543.78,1411.66,18378.73
2009-07-02,896.42,9876.15,4234.27,2369.65,3877.292,24051.46,51024.94,1411.48,18178.05
2009-07-03,896.42,9816.07,4236.28,2376.48,3828.21,24045.39,50934.69,1420.04,18203.4
2009-07-06,898.72,9680.87,4194.91,2343.88,3783.703,23742.49,50622.47,1428.94,17979.41
2009-07-07,881.03,9647.79,4187.0,2320.9,3766.887,23359.94,49456.7,1434.2,17862.27
2009-07-08,879.56,9420.75,4140.23,2291.33,3767.948,23468.98,49177.55,1431.02,17721.07
2009-07-09,882.68,9291.06,4158.66,2313.87,3763.329,23634.27,49177.55,1430.89,17790.59
2009-07-10,879.13,9287.28,4127.17,2281.47,3794.081,23656.26,49220.78,1428.62,17708.42
2009-07-13,901.05,9050.33,4202.13,2345.22,3737.467,23951.96,49186.93,1378.12,17254.63
2009-07-14,905.84,9261.81,4237.68,2370.71,3867.137,24340.65,48872.58,1385.56,17885.73
2009-07-15,932.68,9269.25,4346.46,2451.02,3924.518,25336.33,51296.66,1420.86,18258.66
2009-07-16,940.74,9344.16,4361.84,2458.97,3995.625,25735.56,51918.2,1432.22,18361.87
2009-07-17,940.38,9395.32,4388.75,2469.2,4000.766,25741.96,52072.49,1440.1,18805.66
2009-07-20,951.13,9395.32,4443.62,2500.69,4050.29,26284.06,53154.93,1478.51,19502.37
2009-07-21,954.58,9652.02,4481.17,2519.99,4050.678,26004.02,53233.57,1488.99,19501.73
2009-07-22,954.07,9723.16,4493.73,2528.85,4068.457,26288.21,53072.57,1494.04,19248.17
2009-07-23,976.29,9792.94,4559.8,2585.79,4064.069,26805.42,54249.36,1496.49,19817.7
2009-07-24,979.26,9944.55,4576.61,2582.76,4089.764,26646.37,54457.29,1502.59,19982.79
2009-07-27,982.18,10088.66,4586.13,2601.41,4139.574,26815.3,54548.99,1524.05,20251.62
2009-07-28,979.62,10087.26,4528.84,2573.08,4169.532,26850.75,54471.54,1526.03,20624.54
2009-07-29,975.15,10113.24,4547.53,2600.31,4142.776,26516.5,53734.53,1524.32,20135.5
2009-07-30,986.75,10165.21,4631.61,2654.74,4190.45,26810.27,54478.43,1534.74,20234.08
2009-07-31,987.48,10356.83,4608.36,2638.13,4243.979,27043.5,54765.72,1557.29,20573.33
2009-08-03,1002.63,10352.47,4682.46,2674.07,4263.371,27692.48,55997.81,1564.98,20807.26
2009-08-04,1005.65,10375.01,4671.37,2670.96,4309.289,27869.92,56038.07,1566.37,20796.43
2009-08-05,1002.72,10252.53,4647.13,2643.13,4264.492,28082.63,56384.08,1559.47,20494.77
2009-08-06,997.08,10388.09,4690.53,2662.01,4326.331,27802.41,55754.88,1565.04,20899.24
2009-08-07,1010.48,10412.09,4731.56,2706.22,4299.444,28179.55,56329.51,1576.0,20375.37
2009-08-10,1007.1,10524.26,4722.2,2693.61,4304.112,28305.32,56830.01,1576.11,20929.52
2009-08-11,994.35,10585.46,4671.34,2650.94,4331.969,27800.8,55761.16,1579.21,21074.21
2009-08-12,1005.81,10435.0,4716.76,2688.21,4343.059,28096.02,56588.26,1565.35,20435.24
2009-08-13,1012.73,10517.19,4755.46,2705.74,4435.909,28155.49,57047.98,1564.64,20861.3
2009-08-14,1004.09,10597.33,4713.97,2669.41,4461.007,27855.43,56638.0,1591.41,20893.33
2009-08-17,979.73,10268.61,4645.01,2603.79,4388.448,27299.58,55218.37,1547.06,20137.65
2009-08-18,989.67,10284.96,4685.78,2630.6,4381.599,27544.32,55748.92,1550.24,20306.27
2009-08-19,996.46,10204.0,4689.67,2622.88,4373.847,27598.37,56156.28,1545.96,19954.23
2009-08-20,1007.37,10383.41,4756.58,2663.67,4377.534,27944.24,56831.48,1576.39,20328.86
2009-08-21,1026.13,10238.2,4850.89,2745.62,4290.561,28308.96,57728.59,1580.98,20199.02
2009-08-24,1025.57,10581.05,4896.23,2778.34,4426.102,28004.27,57775.37,1612.22,20535.94
2009-08-25,1028.0,10497.36,4916.8,2801.14,4405.82,28005.46,57421.43,1601.38,20435.24
2009-08-26,1028.12,10639.71,4890.58,2788.9,4454.451,28212.85,57765.69,1614.12,20456.32
2009-08-27,1030.98,10473.97,4869.35,2777.62,4450.75,28437.26,57703.85,1599.33,20242.75
2009-08-28,1028.93,10534.14,4908.9,2803.65,4489.588,28599.92,57700.57,1607.94,20098.62
2009-08-31,1020.63,10492.53,4908.9,2775.17,4479.134,28129.95,56488.98,1591.85,19724.19
2009-09-01,998.04,10530.06,4819.7,2715.74,4514.606,27749.16,55814.96,1623.06,19872.3
2009-09-02,994.75,10280.46,4817.55,2703.76,4438.205,27953.34,55385.72,1613.16,19522.0
2009-09-03,1003.24,10214.64,4796.75,2699.22,4429.568,28150.09,55707.17,1613.53,19761.68
2009-09-04,1016.4,10187.11,4851.7,2743.34,4435.517,28309.55,56652.28,1608.9,20318.62
2009-09-07,1016.4,10320.94,4933.18,2783.84,4454.394,28585.25,56652.28,1608.57,20629.31
2009-09-08,1025.39,10393.23,4947.34,2786.25,4523.757,29190.82,57854.8,1619.69,21069.81
2009-09-09,1033.37,10312.14,5004.3,2820.58,4522.217,29100.05,57909.95,1607.77,20851.04
2009-09-10,1044.14,10513.67,4987.68,2817.5,4570.755,29318.42,58535.79,1644.68,21069.56
2009-09-11,1042.73,10444.33,5011.47,2831.37,4596.076,29448.79,58366.38,1651.7,21161.42
2009-09-14,1049.34,10202.06,5018.85,2829.25,4531.114,29383.19,58867.55,1634.91,20932.2
2009-09-15,1052.63,10217.62,5042.13,2843.0,4540.349,29625.02,59263.86,1653.4,20866.37
2009-09-16,1068.76,10270.77,5124.13,2882.28,4650.402,29625.02,60410.66,1683.33,21402.92
2009-09-17,1065.48,10443.8,5163.95,2895.45,4714.909,30017.72,60236.03,1695.47,21768.51
2009-09-18,1068.3,10370.54,5172.89,2887.24,4693.243,29942.0,60703.01,1699.71,21623.45
2009-09-21,1064.66,10370.54,5134.36,2872.51,4677.383,29607.16,60928.02,1695.5,21472.85
2009-09-22,1071.66,10370.54,5142.6,2881.6,4663.694,29513.68,61493.39,1718.88,21701.14
2009-09-23,1060.87,10370.54,5139.37,2887.24,4734.137,28959.67,60496.19,1711.47,21595.52
2009-09-24,1050.78,10544.22,5079.27,2838.22,4701.203,28465.11,60046.28,1693.88,21050.73
2009-09-25,1044.38,10265.98,5082.2,2831.95,4713.259,28759.98,60355.73,1691.48,21024.4
2009-09-28,1062.98,10009.52,5165.7,2899.12,4677.382,29401.99,61316.62,1675.55,20588.41
2009-09-29,1060.61,10100.2,5159.72,2892.44,4753.125,29432.01,61235.26,1690.05,21013.17
2009-09-30,1057.08,10133.23,5133.9,2872.63,4743.639,29232.24,61517.89,1673.14,20955.25
2009-10-01,1029.85,9978.64,5047.81,2810.46,4701.133,28588.26,60459.33,1644.63,20955.25
2009-10-02,1025.21,9731.87,4988.7,2760.6,4601.651,28678.66,61171.99,1644.63,20375.49
2009-10-05,1040.46,9674.49,5024.33,2790.78,4573.274,29214.4,62369.3,1606.9,20429.07
2009-10-06,1054.72,9691.8,5137.98,2865.7,4591.615,29690.48,62670.59,1598.44,20811.53
2009-10-07,1057.59,9799.6,5108.9,2852.17,4695.708,29763.37,62638.28,1598.0,21241.59
2009-10-08,1065.48,9832.47,5154.64,2887.61,4768.586,29898.85,63759.87,1615.46,21492.9
2009-10-09,1071.49,10016.39,5161.87,2882.18,4752.853,30039.71,64071.01,1646.79,21499.44
2009-10-12,1076.19,10016.39,5210.17,2914.35,4739.825,30475.43,64071.01,1639.81,21299.35
2009-10-13,1073.19,10076.56,5154.15,2879.06,4785.67,30611.1,64645.59,1628.93,21467.36
2009-10-14,1092.02,10060.21,5256.1,2950.82,4831.126,30881.1,66201.13,1649.09,21886.48
2009-10-15,1096.56,10238.65,5222.95,2939.09,4859.887,31017.73,66703.32,1658.99,21999.08
2009-10-16,1087.68,10257.56,5190.24,2893.53,4836.447,30726.3,66200.49,1640.36,21929.9
2009-10-19,1097.91,10236.51,5281.54,2947.41,4792.789,30927.11,67239.45,1649.07,22200.46
2009-10-20,1091.06,10336.84,5243.4,2925.08,4846.249,31000.94,65303.11,1659.15,22384.96
2009-10-21,1081.4,10333.39,5257.85,2936.83,4838.64,30889.05,65485.59,1653.86,22318.11
2009-10-22,1092.91,10267.17,5207.36,2902.19,4812.761,30761.76,66134.97,1630.33,22210.52
2009-10-23,1079.6,10282.99,5242.57,2886.08,4859.404,30617.68,65058.84,1640.17,22589.73
2009-10-26,1066.95,10362.62,5191.74,2834.82,4830.288,30280.08,65085.55,1657.11,22589.73
2009-10-27,1063.42,10212.46,5200.97,2835.17,4753.533,29312.84,63161.04,1649.53,22169.59
2009-10-28,1042.63,10075.05,5080.42,2778.46,4685.136,28670.9,60162.31,1609.71,21761.58
2009-10-29,1066.11,9891.1,5137.72,2824.78,4574.749,29247.83,63720.58,1585.85,21264.99
2009-10-30,1036.2,10034.74,5044.55,2743.5,4643.231,28646.03,61545.5,1580.69,21752.87
2009-11-02,1042.88,9802.95,5104.5,2762.95,4540.417,28646.03,61545.5,1559.09,21620.19
2009-11-03,1045.41,9802.95,5037.21,2712.3,4531.469,28886.53,62643.23,1549.92,21240.06
2009-11-04,1046.5,9844.31,5107.89,2763.29,4540.111,29430.51,63912.57,1579.93,21614.77
2009-11-05,1066.63,9717.44,5125.64,2793.44,4507.988,29735.34,64815.72,1552.24,21479.08
2009-11-06,1069.3,9789.35,5142.72,2794.25,4594.039,29868.62,64466.13,1572.46,21829.72
2009-11-09,1093.08,9808.99,5235.18,2860.11,4674.942,30646.24,66214.35,1576.79,22207.55
2009-11-10,1093.01,9870.73,5230.55,2856.44,4733.566,30788.2,66303.49,1582.3,22268.16
2009-11-11,1098.51,9871.68,5266.75,2881.01,4757.025,31097.64,66431.24,1594.82,22627.21
2009-11-12,1087.24,9804.49,5276.5,2876.92,4747.886,30759.85,64447.93,1572.73,22397.57
2009-11-13,1093.48,9770.31,5296.38,2883.04,4706.439,31002.09,65325.63,1571.99,22553.63
2009-11-16,1109.3,9791.18,5382.67,2926.15,4755.185,31002.09,66627.1,1592.47,22943.98
2009-11-17,1110.32,9729.93,5345.93,2906.92,4729.447,31400.2,67405.98,1585.98,22914.15
2009-11-18,1109.8,9676.8,5342.13,2908.53,4739.04,31056.62,66515.66,1603.97,22840.33
2009-11-19,1094.9,9549.47,5267.7,2860.29,4749.224,30817.67,66327.28,1620.54,22643.16
2009-11-20,1091.38,9497.68,5251.41,2833.06,4685.763,30666.51,66327.28,1620.6,22455.84
2009-11-23,1106.24,9497.68,5355.5,2898.19,4717.039,31126.17,66809.4,1619.05,22771.39
2009-11-24,1105.65,9401.58,5323.96,2877.58,4685.047,30961.99,67317.0,1606.42,22423.14
2009-11-25,1110.63,9441.64,5364.81,2896.9,4722.229,31364.04,67917.08,1611.88,22611.8
2009-11-26,1110.63,9383.24,5194.13,2799.44,4708.646,30447.83,66391.8,1599.52,22210.41
2009-11-27,1091.49,9081.52,5245.73,2831.14,4572.067,30775.45,67082.15,1524.5,21134.5
2009-11-30,1095.63,9345.55,5190.68,2797.25,4701.35,30957.11,67044.44,1555.6,21821.5
2009-12-01,1108.86,9572.2,5312.17,2871.75,4718.998,31750.58,68408.4,1569.72,22113.15
2009-12-02,1109.23,9608.94,5327.39,2877.94,4762.363,32111.79,68614.79,1591.63,22289.57
2009-12-03,1099.92,9977.67,5313.0,2876.14,4774.594,31967.43,68314.82,1615.0,22553.87
2009-12-04,1105.98,10022.59,5322.36,2910.33,4702.217,32105.39,67603.52,1624.76,22498.15
2009-12-07,1103.25,10167.6,5310.66,2896.23,4676.46,32085.17,68512.19,1632.65,22324.96
2009-12-08,1091.94,10140.47,5223.13,2849.17,4670.646,31710.39,67728.51,1627.78,22060.52
2009-12-09,1095.95,10004.72,5203.89,2818.1,4637.893,31670.21,68011.99,1634.17,21741.76
2009-12-10,1102.35,9862.82,5244.37,2851.29,4606.592,31916.6,68728.29,1652.73,21700.04
