Date,EURUSD25R3M CURNCY,GBPUSD25R3M CURNCY,USDJPY25R3M CURNCY,AUDUSD25R3M CURNCY,NZDUSD25R3M CURNCY,USDCAD25R3M CURNCY,USDCHF25R3M CURNCY,USDNOK25R3M CURNCY,USDSEK25R3M CURNCY,USDMXN25R3M CURNCY,USDBRL25R3M CURNCY,USDZAR25R3M CURNCY,USDTRY25R3M CURNCY,USDINR25R3M CURNCY,USDKRW25R3M CURNCY
2016-02-15,-0.705,-1.205,-1.77,-2.02,-1.9,0.88,-0.16,1.05,0.8875,2.745,3.1,3.2,3.045,2.385,2.575
2016-02-16,-0.705,-1.11,-2.01,-2.005,-1.92,0.885,-0.1325,1.065,0.8675,2.73,3.1125,3.195,3.04,2.395,2.5275
2016-02-17,-0.67,-1.145,-2.175,-2.055,-2.0,0.8675,-0.1425,1.0225,0.83,2.6675,3.135,3.24,3.1825,2.395,2.345
2016-02-18,-0.555,-1.125,-2.2025,-1.955,-1.875,0.865,-0.155,0.915,0.6975,2.625,3.095,3.0725,3.1725,2.305,2.2175
2016-02-19,-0.535,-1.17,-2.575,-2.03,-2.01,0.88,-0.165,1.0425,0.7525,2.595,3.0825,3.025,3.1625,2.31,2.25
2016-02-22,-0.595,-1.39,-2.545,-2.025,-1.985,0.84,-0.2225,1.035,0.73,2.5975,3.09,3.025,3.2025,2.3025,2.195
2016-02-23,-0.62,-1.405,-2.54,-1.965,-1.9075,0.8225,-0.1725,1.035,0.7725,2.5925,3.015,2.8925,3.07,2.235,2.1425
2016-02-24,-0.6125,-1.59,-2.665,-2.02,-1.955,0.84,-0.15,1.0,0.78,2.56,3.145,3.1225,3.11,2.225,2.0075
2016-02-25,-0.6025,-1.6,-2.445,-1.99,-1.93,0.735,-0.1525,0.985,0.78,2.555,2.865,3.105,3.0775,2.2275,1.9325
2016-02-26,-0.69,-1.655,-2.475,-2.065,-2.0075,0.6875,-0.1125,1.09,0.8725,2.5375,2.7975,3.5875,3.235,2.235,1.9325
2016-02-29,-0.7125,-1.565,-2.545,-2.055,-2.03,0.7,-0.145,1.0875,0.89,2.485,2.81,3.49,3.1075,2.215,1.935
2016-03-01,-0.705,-1.56,-2.415,-2.05,-2.01,0.675,-0.195,1.025,0.87,2.26,2.9125,3.315,3.095,1.8875,1.915
2016-03-02,-0.695,-1.5,-2.35,-1.895,-1.85,0.6875,-0.245,1.0,0.845,2.2225,2.77,3.2075,3.055,1.8,1.67
2016-03-03,-0.6825,-1.405,-2.35,-1.9,-1.85,0.675,-0.235,0.9625,0.78,2.0575,2.73,3.175,2.91,1.7075,1.5725
2016-03-04,-0.6675,-1.445,-2.19,-1.7525,-1.665,0.67,-0.2375,0.9575,0.765,2.0975,2.4925,3.2025,2.88,1.6875,1.525
2016-03-07,-0.6675,-1.425,-2.23,-1.7025,-1.675,0.685,-0.255,0.9525,0.77,2.0175,2.445,3.08,2.8875,1.6525,1.535
2016-03-08,-0.6425,-1.4175,-2.24,-1.8125,-1.78,0.69,-0.26,0.95,0.745,2.025,2.32,3.085,2.87,1.46,1.5225
2016-03-09,-0.6575,-1.4275,-2.1925,-1.8,-1.79,0.675,-0.24,0.9525,0.76,1.975,2.2,3.1225,2.7575,1.455,1.725
2016-03-10,-0.5,-1.38,-2.1525,-1.8,-1.7825,0.7,-0.26,0.7975,0.5875,1.8975,2.105,3.0575,2.745,1.435,1.6425
2016-03-11,-0.4775,-1.4,-2.1825,-1.795,-1.7575,0.69,-0.2375,0.8175,0.625,1.7575,1.9625,3.1025,2.7025,1.4875,1.5975
2016-03-14,-0.4875,-1.435,-2.0475,-1.7475,-1.71,0.7,-0.27,0.8325,0.63,1.865,2.015,3.11,2.69,1.405,1.54
2016-03-15,-0.5275,-1.61,-2.0775,-1.7525,-1.7425,0.76,-0.32,0.83,0.65,1.85,2.3925,3.2325,2.8125,1.38,1.51
2016-03-16,-0.535,-1.7225,-1.9375,-1.755,-1.6925,0.7275,-0.3175,0.92,0.6875,1.805,2.48,3.4775,2.725,1.375,1.495
2016-03-17,-0.315,-1.765,-1.8675,-1.6675,-1.615,0.6425,-0.45,0.6875,0.45,1.79,2.37,3.22,2.635,1.355,1.49
2016-03-18,-0.385,-1.765,-1.8475,-1.545,-1.5175,0.605,-0.4325,0.73,0.475,1.8175,2.325,3.36,2.64,1.315,1.4225
2016-03-21,-0.3925,-1.88,-1.8325,-1.5,-1.48,0.6125,-0.385,0.7425,0.505,1.77,2.4325,3.395,2.6425,1.3125,1.415
2016-03-22,-0.5275,-2.015,-1.77,-1.52,-1.52,0.6475,-0.375,0.7975,0.605,1.7825,2.37,3.455,2.635,1.3225,1.47
2016-03-23,-1.2375,-4.295,-1.495,-1.5,-1.5,0.7475,-0.4025,1.155,0.975,1.7675,2.5075,3.4825,2.63,1.3875,1.47
2016-03-24,-1.31,-4.435,-1.35,-1.565,-1.55,0.7375,-0.4025,1.145,0.985,1.76,2.4675,3.5775,2.6225,1.4225,1.4975
2016-03-25,-1.3225,-4.4,-1.385,-1.56,-1.555,0.7325,-0.4225,1.3,1.115,1.785,2.42,3.6025,2.6225,1.43,1.565
2016-03-28,-1.3275,-4.075,-1.3325,-1.55,-1.535,0.7725,-0.405,1.145,1.02,1.7275,2.4125,3.54,2.615,1.355,1.5125
2016-03-29,-1.2975,-4.435,-1.365,-1.52,-1.465,0.7775,-0.4375,1.08,0.8225,1.7325,2.33,3.61,2.67,1.4175,1.5025
2016-03-30,-1.3,-4.485,-1.4575,-1.31,-1.275,0.7425,-0.455,1.085,0.82,1.76,2.325,3.5525,2.6375,1.4225,1.4175
2016-03-31,-1.325,-4.455,-1.37,-1.3225,-1.285,0.72,-0.465,1.1275,0.835,1.7025,2.34,3.39,2.575,1.3825,1.405
2016-04-01,-1.3375,-4.4975,-1.3475,-1.33,-1.28,0.7475,-0.45,1.1625,0.8775,1.7075,2.625,3.395,2.4775,1.3625,1.435
2016-04-04,-1.335,-4.565,-1.35,-1.3,-1.2975,0.7475,-0.58,1.17,0.7725,1.73,2.79,3.375,2.445,1.3425,1.435
2016-04-05,-1.3725,-4.4825,-1.7925,-1.445,-1.3825,0.8625,-0.565,1.1725,0.89,1.7,3.0175,3.3675,2.5125,1.3425,1.59
2016-04-06,-1.5275,-4.5975,-1.77,-1.4175,-1.3825,0.89,-0.545,1.2975,1.04,1.645,3.05,3.395,2.62,1.3675,1.59
2016-04-07,-1.585,-4.655,-2.08,-1.57,-1.54,0.935,-0.5525,1.3775,1.055,1.5975,2.825,3.45,2.925,1.3725,1.5525
2016-04-08,-1.6025,-4.6125,-2.05,-1.57,-1.5225,0.875,-0.5575,1.31,0.945,1.6125,2.805,3.415,2.92,1.35,1.61
2016-04-11,-1.6425,-4.72,-2.23,-1.585,-1.56,0.8975,-0.5925,1.4175,1.015,1.585,2.975,3.31,2.9825,1.3375,1.6175
2016-04-12,-1.7225,-4.7075,-2.32,-1.5625,-1.52,0.8425,-0.55,1.4025,1.09,1.6075,3.0275,3.335,2.98,1.3675,1.605
2016-04-13,-1.725,-4.615,-2.205,-1.485,-1.46,0.83,-0.5575,1.465,1.185,1.5525,3.29,3.27,3.115,1.3575,1.605
2016-04-14,-1.7625,-4.5575,-2.2225,-1.5125,-1.4925,0.855,-0.555,1.4875,1.11,1.6,3.25,3.23,3.0325,1.3475,1.585
2016-04-15,-1.7525,-4.6375,-2.24,-1.5,-1.5,0.865,-0.5425,1.5025,1.17,1.6025,3.105,3.21,3.0225,1.35,1.62
2016-04-18,-1.7725,-4.665,-2.24,-1.5275,-1.53,0.87,-0.65,1.505,1.125,1.5775,2.8,3.2175,2.9875,1.33,1.63
2016-04-19,-1.7325,-4.57,-2.105,-1.55,-1.535,0.83,-0.72,1.4225,1.0575,1.5475,2.585,3.05,2.915,1.32,1.55
2016-04-20,-1.6775,-4.5375,-1.895,-1.55,-1.5425,0.81,-0.7175,1.3925,1.065,1.5375,2.465,2.995,2.835,1.325,1.6225
2016-04-21,-1.6975,-4.43,-1.765,-1.61,-1.57,0.825,-0.735,1.4375,1.15,1.535,2.4675,2.94,2.685,1.355,1.625
2016-04-22,-1.705,-4.45,-1.5375,-1.63,-1.585,0.82,-0.7725,1.35,0.97,1.515,2.47,2.8725,2.7325,1.3525,1.6675
2016-04-25,-1.6725,-3.885,-1.555,-1.6775,-1.65,0.82,-0.8175,1.3925,1.13,1.5175,2.49,2.895,2.6425,1.3275,1.71
2016-04-26,-1.5675,-3.6975,-1.635,-1.6775,-1.67,0.82,-0.83,1.2775,0.98,1.5325,2.4825,2.845,2.53,1.3825,1.72
2016-04-27,-1.4825,-3.6775,-1.65,-1.7925,-1.785,0.825,-0.8275,1.3125,1.0175,1.5375,2.445,2.815,2.505,1.3525,1.7175
2016-04-28,-1.49,-3.68,-2.03,-1.72,-1.7025,0.805,-0.855,1.315,0.855,1.4775,2.4375,2.8075,2.5575,1.375,1.62
2016-04-29,-1.5,-3.6875,-2.335,-1.7375,-1.7,0.7975,-0.8625,1.185,0.7975,1.4875,2.47,2.7775,2.4075,1.3725,1.61
2016-05-02,-1.465,-3.715,-2.3775,-1.735,-1.7,0.81,-0.86,1.195,0.815,1.565,2.5,2.8125,2.4225,1.3,1.625
2016-05-03,-1.3625,-3.74,-2.5275,-1.915,-1.9,0.9475,-0.9025,1.17,0.73,1.835,2.9425,2.855,2.515,1.2825,1.63
2016-05-04,-1.375,-3.8575,-2.295,-1.94,-1.89,1.025,-0.845,1.2925,0.7975,2.2125,2.83,3.13,3.31,1.3225,1.675
2016-05-05,-1.4,-3.8875,-2.145,-1.9175,-1.8175,1.0675,-0.81,1.3375,0.87,2.205,2.895,3.335,3.545,1.2825,1.76
2016-05-06,-1.415,-4.075,-1.955,-1.9,-1.81,1.0925,-0.8625,1.3225,0.85,2.21,2.8425,3.4625,3.5175,1.2875,1.9125
2016-05-09,-1.41,-4.21,-1.715,-1.885,-1.815,1.105,-0.885,1.3375,0.8575,2.18,3.3075,3.515,3.455,1.2575,1.89
2016-05-10,-1.415,-4.235,-1.62,-1.84,-1.77,1.02,-0.86,1.2825,0.825,1.92,3.155,3.36,3.445,1.2375,1.88
2016-05-11,-1.41,-4.235,-1.755,-1.77,-1.69,0.975,-0.86,1.29,0.785,1.7925,3.1375,3.315,3.4925,1.2375,1.89
2016-05-12,-1.435,-4.375,-1.7475,-1.85,-1.765,0.995,-0.8675,1.33,0.83,1.755,3.11,3.18,3.405,1.235,1.89
2016-05-13,-1.5675,-4.7675,-1.735,-1.9425,-1.8675,0.9975,-0.855,1.485,0.99,1.7375,3.0375,3.275,3.335,1.195,1.89
2016-05-16,-1.585,-5.1325,-1.75,-1.9775,-1.9075,0.9525,-0.845,1.3,0.885,1.7075,3.0425,3.385,3.315,1.19,1.9375
2016-05-17,-1.62,-5.11,-1.6875,-1.805,-1.725,0.99,-0.845,1.46,1.0,1.69,3.02,3.3,3.31,1.19,1.87
2016-05-18,-1.555,-4.8425,-1.66,-1.8425,-1.7975,0.935,-0.85,1.415,0.965,1.605,2.9325,3.5225,3.335,1.23,1.915
2016-05-19,-1.5375,-4.855,-1.45,-1.8525,-1.805,1.0125,-0.865,1.36,0.925,1.5625,2.995,3.4625,3.325,1.3225,1.99
2016-05-20,-1.515,-4.8325,-1.4,-1.8225,-1.76,1.0025,-0.9025,1.385,0.91,1.5575,2.9225,3.445,3.0775,1.3375,1.965
2016-05-23,-1.5,-4.8275,-1.4375,-1.8,-1.73,0.875,-0.865,1.3025,0.89,1.5425,2.915,3.475,3.145,1.3275,1.875
2016-05-24,-1.4525,-4.715,-1.38,-1.7075,-1.635,0.7975,-0.89,1.23,0.875,1.525,2.95,3.32,3.1875,1.3325,1.865
2016-05-25,-1.24,-4.4025,-1.28,-1.6775,-1.5925,0.67,-0.9,1.1275,0.69,1.525,2.93,3.26,3.0525,1.3325,1.73
2016-05-26,-1.1025,-4.3825,-1.3675,-1.675,-1.59,0.69,-0.8975,1.01,0.675,1.53,2.905,3.205,3.005,1.3375,1.685
2016-05-27,-1.1125,-4.3575,-1.38,-1.66,-1.585,0.7725,-0.875,1.025,0.68,1.53,2.905,3.14,3.0175,1.34,1.715
2016-05-30,-1.105,-4.375,-1.3175,-1.64,-1.5675,0.7825,-0.865,1.0175,0.68,1.5175,2.895,3.1175,3.05,1.34,1.7175
2016-05-31,-1.215,-4.5,-1.2575,-1.6175,-1.54,0.76,-0.8725,1.095,0.75,1.5175,3.315,3.005,2.9925,1.345,1.66
2016-06-01,-1.28,-4.5,-1.4125,-1.6225,-1.525,0.7625,-0.86,1.2025,0.8025,1.5075,3.075,2.94,2.985,1.3725,1.65
2016-06-02,-1.18,-4.75,-1.545,-1.6475,-1.585,0.775,-0.885,1.085,0.765,1.4925,3.0275,2.895,2.9575,1.3725,1.63
2016-06-03,-1.15,-4.855,-1.7325,-1.62,-1.525,0.7625,-0.92,1.05,0.705,1.4975,2.9725,2.885,2.95,1.39,1.5625
2016-06-06,-1.16,-5.245,-1.7325,-1.625,-1.495,0.73,-0.9125,1.05,0.74,1.4825,2.975,2.7775,2.8975,1.395,1.54
2016-06-07,-1.185,-5.535,-1.6175,-1.535,-1.46,0.7125,-0.935,1.055,0.76,1.4525,2.9425,2.6025,2.84,1.39,1.465
2016-06-08,-1.22,-5.53,-1.72,-1.52,-1.43,0.7125,-0.9375,1.125,0.785,1.4525,2.955,2.675,2.7675,1.345,1.38
2016-06-09,-1.46,-5.535,-1.9675,-1.525,-1.42,0.815,-1.0325,1.33,0.87,1.4875,2.92,2.645,2.7625,1.335,1.52
2016-06-10,-1.91,-5.915,-2.0525,-1.57,-1.515,0.875,-0.9125,1.5775,1.21,1.715,3.2075,2.6225,2.79,1.3575,1.5425
2016-06-13,-2.2075,-6.2725,-2.3575,-1.8325,-1.71,0.935,-0.8525,1.9425,1.55,1.845,3.24,2.7725,2.8525,1.335,1.745
2016-06-14,-2.695,-6.385,-2.61,-1.97,-1.915,1.11,-0.855,2.445,2.025,2.0575,3.01,2.98,2.915,1.395,1.7325
2016-06-15,-2.35,-5.6675,-2.605,-2.14,-2.035,1.1025,-0.8375,2.095,1.67,2.005,3.025,2.9575,2.945,1.515,1.7725
2016-06-16,-2.42,-5.605,-2.775,-2.2425,-2.1425,1.1725,-0.875,2.135,1.77,2.195,3.165,3.0175,2.945,1.545,1.91
2016-06-17,-2.335,-5.36,-2.595,-2.19,-2.105,1.145,-0.8675,2.06,1.6875,2.1675,2.96,3.0075,2.97,1.4775,1.91
2016-06-20,-2.005,-4.8775,-2.47,-2.0225,-1.935,1.0875,-1.005,1.6975,1.5325,2.125,2.975,2.865,2.8775,1.585,1.885
2016-06-21,-1.97,-4.95,-2.445,-1.9025,-1.815,1.1,-1.01,1.7775,1.535,2.06,2.9525,2.82,2.8575,1.53,1.885
2016-06-22,-1.975,-5.02,-2.5575,-1.94,-1.86,1.175,-1.1425,1.9275,1.675,2.08,2.95,2.95,2.84,1.53,1.945
2016-06-23,-1.855,-4.125,-2.165,-1.9275,-1.8575,1.0125,-0.9,1.625,1.415,2.055,2.9325,2.9625,2.85,1.575,1.9475
2016-06-24,-2.3225,-3.455,-2.645,-2.3025,-2.18,1.145,-0.83,2.01,1.725,3.0225,3.665,3.4425,3.1325,1.7,2.2025
2016-06-27,-2.37,-3.31,-2.6925,-2.2775,-2.225,1.295,-1.1425,2.03,1.72,3.06,3.565,3.3825,3.055,1.62,2.4175
2016-06-28,-1.835,-2.6425,-2.21,-1.9575,-1.81,1.1675,-1.2,1.6075,1.17,2.6275,3.19,3.2475,3.0175,1.5825,2.4375
2016-06-29,-1.615,-2.2425,-2.1125,-1.845,-1.74,1.07,-1.1425,1.4725,1.1675,2.3375,2.9125,3.1925,2.9025,1.48,2.0625
2016-06-30,-1.485,-2.3675,-2.04,-1.815,-1.7625,1.035,-1.1425,1.32,1.08,2.1125,2.9875,3.135,2.8875,1.465,2.0425
2016-07-01,-1.4425,-2.29,-2.03,-1.7225,-1.67,1.0325,-1.1425,1.385,1.0975,2.11,3.005,3.0925,2.8375,1.4625,1.8775
2016-07-04,-1.2975,-2.2875,-2.03,-1.6225,-1.5575,1.0225,-0.9975,1.14,0.9,2.1275,3.0025,3.02,2.815,1.4625,1.8725
2016-07-05,-1.265,-2.2275,-2.38,-1.6075,-1.595,1.0525,-0.9625,1.17,0.835,2.1275,3.0125,3.0875,2.8175,1.3725,1.835
2016-07-06,-1.3225,-2.4875,-2.6425,-1.6725,-1.645,1.0775,-0.9875,1.3025,0.97,2.21,3.0575,3.125,2.815,1.3875,1.8625
2016-07-07,-1.3125,-2.3025,-2.435,-1.5675,-1.485,1.07,-0.98,1.23,0.985,2.245,3.05,2.93,2.715,1.38,1.85
2016-07-08,-1.2725,-2.1575,-2.6625,-1.515,-1.415,1.0225,-1.0075,1.27,0.945,2.08,3.035,3.0925,2.61,1.3775,1.8
2016-07-11,-1.1825,-1.9825,-2.205,-1.4325,-1.315,1.01,-1.0225,1.1725,0.78,2.075,2.955,2.9275,2.635,1.23,1.8
2016-07-12,-1.1175,-1.645,-2.015,-1.4125,-1.285,0.985,-0.945,1.16,0.68,2.05,3.04,2.8125,2.575,1.1775,1.76
2016-07-13,-1.0725,-1.6725,-2.055,-1.3875,-1.28,0.965,-0.99,1.05,0.575,1.99,3.035,2.73,2.6,1.1675,1.75
2016-07-14,-1.0675,-1.6275,-1.9925,-1.395,-1.335,0.94,-0.935,1.125,0.71,1.9075,3.025,2.7875,2.5975,1.11,1.69
2016-07-15,-1.1375,-1.7375,-2.035,-1.44,-1.425,0.955,-0.9325,1.14,0.7125,2.0175,2.8975,2.77,2.5875,1.04,1.695
2016-07-18,-1.125,-1.7325,-1.98,-1.46,-1.415,0.955,-0.91,1.0975,0.785,1.97,2.95,2.76,3.0875,0.9475,1.715
2016-07-19,-1.1425,-1.73,-1.85,-1.505,-1.455,0.945,-0.9075,1.275,0.9375,1.97,2.9175,2.75,3.78,0.9425,1.725
2016-07-20,-1.15,-1.72,-1.795,-1.485,-1.4425,0.94,-0.915,1.2925,0.9675,1.9875,2.8975,2.82,3.9825,1.005,1.685
2016-07-21,-1.1475,-1.685,-1.7,-1.4325,-1.4025,0.945,-0.95,1.2275,0.9,1.995,2.93,2.88,3.9575,1.0125,1.68
2016-07-22,-1.15,-1.605,-1.695,-1.4275,-1.3675,0.9525,-0.9425,1.265,0.9125,2.055,3.005,2.9075,3.5075,1.035,1.6875
2016-07-25,-1.0925,-1.37,-1.54,-1.4125,-1.2975,0.98,-0.9225,1.275,1.0075,2.235,3.01,2.8475,3.16,1.025,1.66
2016-07-26,-1.065,-1.1025,-1.61,-1.3925,-1.3225,0.9375,-0.975,1.1625,0.8875,2.3375,3.01,2.8525,3.06,1.065,1.6725
2016-07-27,-1.0175,-0.82,-1.385,-1.3825,-1.26,0.9275,-0.9825,1.205,0.9275,2.3875,2.9875,2.8825,3.035,1.025,1.7
2016-07-28,-0.94,-0.86,-1.36,-1.345,-1.235,0.9025,-0.935,1.1225,0.8825,2.325,2.9675,2.8325,2.9775,1.025,1.69
2016-07-29,-0.9325,-0.85,-1.38,-1.3225,-1.2375,0.8975,-0.8925,1.12,0.9,2.3225,2.9825,2.8125,2.835,1.035,1.6475
2016-08-01,-0.9025,-0.85,-1.485,-1.265,-1.1575,0.8875,-0.9,1.13,0.8925,2.3,3.005,2.755,2.8275,1.0325,1.61
2016-08-02,-0.905,-0.85,-1.7,-1.225,-1.13,0.89,-0.91,1.1325,0.8825,2.385,3.02,2.795,2.8875,0.97,1.6
2016-08-03,-0.905,-0.915,-1.705,-1.2625,-1.2,0.8925,-0.9175,1.115,0.87,2.425,3.03,2.82,2.955,0.975,1.65
2016-08-04,-0.91,-1.05,-1.58,-1.255,-1.2,0.8875,-0.92,1.13,0.895,2.295,2.935,2.86,3.1125,0.98,1.655
2016-08-05,-0.8975,-1.035,-1.605,-1.25,-1.1875,0.8875,-0.9,1.145,0.9225,2.2325,2.755,2.87,3.205,0.9775,1.6275
2016-08-08,-0.8925,-0.95,-1.51,-1.2375,-1.2,0.89,-0.9,1.135,0.895,1.99,2.595,2.8725,3.0275,0.985,1.635
2016-08-09,-0.9025,-0.92,-1.475,-1.24,-1.1825,0.865,-0.9,1.13,0.8875,2.795,2.6,2.9,3.0475,0.9875,1.65
2016-08-10,-0.9,-0.9125,-1.595,-1.215,-1.1625,0.86,-0.8975,1.145,0.8925,2.6975,2.515,2.935,3.065,1.0225,1.6125
2016-08-11,-0.89,-0.9575,-1.63,-1.1925,-1.14,0.8575,-0.93,1.0925,0.86,2.685,2.49,2.965,3.055,0.9775,1.6125
2016-08-12,-0.89,-0.905,-1.665,-1.1725,-1.1575,0.8475,-0.9375,1.1125,0.8725,2.6775,2.64,3.045,3.05,1.0125,1.6075
2016-08-15,-0.9,-0.9225,-1.685,-1.205,-1.1525,0.8525,-0.895,1.0925,0.87,2.6875,2.6575,3.0325,3.0425,0.9775,1.6475
2016-08-16,-0.8575,-0.895,-1.9875,-1.2325,-1.17,0.84,-0.915,1.0925,0.845,2.6875,2.655,3.04,3.0025,0.975,1.65
2016-08-17,-0.8475,-0.8225,-1.94,-1.215,-1.1675,0.8475,-0.94,1.0975,0.8525,2.6925,2.6925,3.03,3.045,0.97,1.67
2016-08-18,-0.805,-0.825,-2.055,-1.15,-1.11,0.825,-0.9625,1.065,0.815,2.565,2.695,3.1,3.0475,0.99,1.6425
2016-08-19,-0.7975,-0.8475,-2.0,-1.21,-1.16,0.81,-0.9625,1.1125,0.81,2.5875,2.7125,3.1525,3.0375,1.035,1.72
2016-08-22,-0.7875,-0.85,-1.93,-1.265,-1.25,0.82,-0.96,1.1175,0.805,2.58,2.675,3.07,3.04,0.985,1.7625
2016-08-23,-0.785,-0.825,-1.9625,-1.2725,-1.25,0.82,-0.99,1.04,0.8025,2.6075,2.695,3.1175,3.08,0.97,1.7775
2016-08-24,-0.7925,-0.84,-1.805,-1.29,-1.3,0.83,-0.975,0.935,0.7125,2.495,2.655,3.8375,3.2725,0.9675,1.7625
2016-08-25,-0.8575,-0.8325,-1.735,-1.305,-1.2975,0.855,-0.885,1.15,0.9875,2.4175,2.615,3.77,3.255,0.9725,1.7825
2016-08-26,-0.915,-0.84,-1.575,-1.31,-1.3,0.9075,-0.8625,1.1325,0.91,2.345,2.495,3.875,3.23,0.955,1.75
2016-08-29,-0.945,-0.8425,-1.435,-1.365,-1.39,0.925,-0.8725,1.13,0.915,2.3475,2.45,3.965,3.2425,1.05,1.7775
2016-08-30,-0.98,-0.85,-1.25,-1.3975,-1.4125,0.9425,-0.8225,1.06,0.855,2.3375,2.46,3.96,3.31,1.08,1.8
2016-08-31,-1.0075,-0.8475,-1.105,-1.4175,-1.4125,0.975,-0.8225,1.12,0.875,2.3425,2.465,4.145,3.24,1.035,1.8
2016-09-01,-1.0575,-0.84,-1.125,-1.395,-1.395,0.9675,-0.7675,1.1475,0.965,2.31,2.565,4.13,3.2425,1.0325,1.7375
2016-09-02,-1.08,-0.8475,-1.135,-1.365,-1.42,0.9675,-0.8,1.1375,0.9325,2.2925,2.44,4.1025,3.175,1.03,1.7375
2016-09-05,-1.09,-0.8425,-1.1425,-1.3775,-1.3725,0.96,-0.7975,1.095,0.935,2.2875,2.4325,4.05,3.155,1.015,1.7425
2016-09-06,-1.095,-0.845,-1.1375,-1.315,-1.32,0.945,-0.795,1.165,0.92,2.305,2.3025,3.86,3.1575,1.01,1.6725
2016-09-07,-1.025,-0.83,-1.265,-1.285,-1.2675,0.9425,-0.8075,1.1375,0.9775,2.2975,2.2775,3.7975,3.1075,0.9975,1.7075
2016-09-08,-1.01,-0.8225,-1.25,-1.2,-1.2,0.9375,-0.8125,1.065,0.8425,2.325,2.2475,3.525,3.1325,0.9925,1.7075
2016-09-09,-1.0475,-0.8375,-1.2075,-1.24,-1.27,1.015,-0.805,1.1,0.8875,2.6,2.305,3.855,3.2925,0.9725,1.71
2016-09-12,-1.0875,-0.85,-1.2825,-1.45,-1.4425,1.0475,-0.8125,1.1175,0.905,2.85,2.4225,3.9875,3.385,0.9825,1.8225
2016-09-13,-1.075,-0.87,-1.5,-1.51,-1.4825,1.0925,-0.8125,1.11,0.8875,3.0925,2.625,3.96,3.3175,1.01,1.6225
2016-09-14,-1.065,-0.89,-1.455,-1.7175,-1.7275,1.1075,-0.8325,1.105,0.915,3.415,2.6675,3.97,3.3525,1.02,2.0025
2016-09-15,-1.1175,-0.895,-1.445,-1.6875,-1.7325,1.21,-0.81,1.16,0.9075,3.43,2.6375,3.9125,3.38,1.0425,2.1225
2016-09-16,-1.1275,-1.065,-1.475,-1.7025,-1.6225,1.2225,-0.77,1.17,0.95,3.23,2.585,3.7025,3.305,1.06,2.15
2016-09-19,-1.1775,-1.0475,-1.5375,-1.695,-1.6025,1.2175,-0.805,1.18,0.9775,3.615,2.5775,3.5975,3.2825,1.06,2.0425
2016-09-20,-1.1725,-1.0575,-1.5375,-1.685,-1.6125,1.22,-0.7675,1.205,0.9925,3.7375,2.5675,3.6075,3.28,1.055,1.9925
2016-09-21,-1.17,-1.1225,-1.5725,-1.7,-1.6,1.23,-0.765,1.195,0.95,3.6525,2.6,3.51,3.205,1.0425,2.0025
2016-09-22,-1.0325,-1.0875,-1.4575,-1.675,-1.585,1.1875,-0.86,1.11,0.85,3.3875,2.6125,3.48,3.125,1.03,1.74
2016-09-23,-1.0675,-1.2475,-1.4425,-1.685,-1.6525,1.2675,-0.8625,1.095,0.85,3.365,2.575,3.4825,3.07,1.025,1.8375
2016-09-26,-1.0375,-1.3275,-1.52,-1.71,-1.6525,1.2725,-0.8775,1.055,0.835,3.18,2.5925,3.52,3.275,1.065,1.8325
2016-09-27,-1.0525,-1.3275,-1.655,-1.7325,-1.685,1.295,-0.87,1.05,0.82,2.925,2.615,3.4525,3.1175,1.025,1.8175
2016-09-28,-1.0875,-1.3275,-1.5925,-1.74,-1.6625,1.31,-0.84,1.0725,0.885,2.925,2.53,3.4175,3.18,1.04,1.8275
2016-09-29,-1.1875,-1.305,-1.49,-1.7675,-1.67,1.375,-0.7825,1.2175,0.945,2.9475,2.615,3.4975,3.225,1.395,1.8875
2016-09-30,-1.25,-1.335,-1.6475,-1.775,-1.7125,1.3825,-0.745,1.2025,1.02,2.9825,2.68,3.515,3.3,1.42,1.9325
2016-10-03,-1.2225,-1.3675,-1.6225,-1.81,-1.71,1.375,-0.83,1.2,0.9475,2.995,2.6875,3.48,3.2425,1.425,1.9425
2016-10-04,-1.23,-1.44,-1.285,-1.8325,-1.72,1.415,-0.785,1.2225,0.955,2.9775,2.68,3.475,3.2025,1.21,1.9425
2016-10-05,-1.1375,-1.44,-1.2475,-1.895,-1.805,1.4,-0.82,1.12,0.87,2.96,2.7025,3.54,3.26,1.4875,1.985
2016-10-06,-1.1325,-1.3175,-1.31,-1.905,-1.805,1.405,-0.82,1.1225,0.8575,3.0625,2.635,3.5075,3.25,1.495,1.9825
2016-10-07,-1.23,-1.63,-1.5075,-1.9125,-1.8425,1.4025,-0.745,1.2175,0.9275,3.055,2.52,3.4875,3.225,1.4875,1.9575
2016-10-10,-1.1625,-1.5575,-1.5,-1.925,-1.83,1.33,-0.8125,1.1725,0.875,3.06,2.5275,3.47,3.335,1.425,1.9825
2016-10-11,-1.2175,-2.03,-1.4225,-1.875,-1.7775,1.315,-0.79,1.2375,0.935,3.0125,2.5375,3.9525,3.395,1.38,1.9975
2016-10-12,-1.26,-2.0175,-1.4925,-1.88,-1.775,1.315,-0.7675,1.255,0.945,2.97,2.5775,3.8975,3.41,1.3775,2.0
2016-10-13,-1.18,-2.0725,-1.5825,-1.89,-1.7475,1.3125,-0.77,1.1775,0.935,2.88,2.5,3.955,3.28,1.38,2.0925
