Date,EUR1M BGN Curncy
2010-07-20,1.287942
2010-07-21,1.275345
2010-07-22,1.289245
2010-07-23,1.290857
2010-07-26,1.299345
2010-07-27,1.299535
2010-07-28,1.299427
2010-07-29,1.30785
2010-07-30,1.305177
2010-08-02,1.317855
2010-08-03,1.32304
2010-08-04,1.316044
2010-08-05,1.318817
2010-08-06,1.3279
2010-08-09,1.32209
2010-08-10,1.317604
2010-08-11,1.2862
2010-08-12,1.28282
2010-08-13,1.27532
2010-08-16,1.282615
2010-08-17,1.28842
2010-08-18,1.285225
2010-08-19,1.282225
2010-08-20,1.271125
2010-08-23,1.265625
2010-08-24,1.262631
2010-08-25,1.26584
2010-08-26,1.27153
2010-08-27,1.27624
2010-08-30,1.26624
2010-08-31,1.26795
2010-09-01,1.280845
2010-09-02,1.282535
2010-09-03,1.289505
2010-09-06,1.28751
2010-09-07,1.26813
2010-09-08,1.27194
2010-09-09,1.269519
2010-09-10,1.26781
2010-09-13,1.288195
2010-09-14,1.299682
2010-09-15,1.30099
2010-09-16,1.30769
2010-09-17,1.3049
2010-09-20,1.306
2010-09-21,1.326265
2010-09-22,1.340479
2010-09-23,1.3313
2010-09-24,1.3491
2010-09-27,1.34539
2010-09-28,1.358404
2010-09-29,1.362565
2010-09-30,1.363084
2010-10-01,1.378777
2010-10-04,1.368225
2010-10-05,1.383652
2010-10-06,1.392767
2010-10-07,1.392279
2010-10-08,1.393544
2010-10-11,1.387214
2010-10-12,1.392149
2010-10-13,1.395761
2010-10-14,1.40798
2010-10-15,1.39726
2010-10-18,1.39285
2010-10-19,1.37216
2010-10-20,1.39584
2010-10-21,1.391491
2010-10-22,1.3949
2010-10-25,1.395965
2010-10-26,1.385349
2010-10-27,1.376391
2010-10-28,1.3925
2010-10-29,1.394212
2010-11-01,1.388819
2010-11-02,1.402905
2010-11-03,1.413403
2010-11-04,1.420189
2010-11-05,1.402705
2010-11-08,1.39155
2010-11-09,1.376854
2010-11-10,1.377842
2010-11-11,1.366284
2010-11-12,1.368703
2010-11-15,1.35834
2010-11-16,1.348552
2010-11-17,1.352592
2010-11-18,1.364035
2010-11-19,1.367017
2010-11-22,1.362409
2010-11-23,1.336422
2010-11-24,1.33325
2010-11-25,1.335756
2010-11-26,1.324035
2010-11-29,1.312312
2010-11-30,1.298168
2010-12-01,1.313755
2010-12-02,1.3207
2010-12-03,1.341124
2010-12-06,1.330511
2010-12-07,1.325837
2010-12-08,1.32599
2010-12-09,1.323764
2010-12-10,1.322495
2010-12-13,1.339006
2010-12-14,1.337772
2010-12-15,1.321426
2010-12-16,1.324469
2010-12-17,1.318853
2010-12-20,1.313183
2010-12-21,1.310002
2010-12-22,1.310025
2010-12-23,1.31145
2010-12-24,1.312223
2010-12-27,1.316565
2010-12-28,1.311528
2010-12-29,1.322502
2010-12-30,1.329073
2010-12-31,1.338336
2011-01-03,1.33602
2011-01-04,1.33066
2011-01-05,1.314725
2011-01-06,1.300225
2011-01-07,1.290582
2011-01-10,1.29497
2011-01-11,1.297225
2011-01-12,1.312885
2011-01-13,1.336125
2011-01-14,1.338527
2011-01-17,1.32909
2011-01-18,1.338317
2011-01-19,1.346967
2011-01-20,1.346885
2011-01-21,1.361665
2011-01-24,1.36338
2011-01-25,1.3675
2011-01-26,1.370742
2011-01-27,1.372912
2011-01-28,1.360655
2011-01-31,1.368906
2011-02-01,1.38244
2011-02-02,1.380652
2011-02-03,1.362976
2011-02-04,1.357687
2011-02-07,1.357919
2011-02-08,1.362003
2011-02-09,1.37281
2011-02-10,1.359869
2011-02-11,1.354995
2011-02-14,1.348495
2011-02-15,1.348284
2011-02-16,1.356485
2011-02-17,1.360495
2011-02-18,1.368916
2011-02-21,1.367407
2011-02-22,1.364564
2011-02-23,1.374427
2011-02-24,1.379502
2011-02-25,1.374884
2011-02-28,1.380035
2011-03-01,1.377184
2011-03-02,1.386107
2011-03-03,1.396357
2011-03-04,1.398147
2011-03-07,1.396214
2011-03-08,1.389973
2011-03-09,1.3904
2011-03-10,1.379345
2011-03-11,1.389842
2011-03-14,1.398652
2011-03-15,1.399288
2011-03-16,1.389518
2011-03-17,1.401565
2011-03-18,1.417515
2011-03-21,1.421893
2011-03-22,1.418893
2011-03-23,1.408122
2011-03-24,1.417007
2011-03-25,1.408098
2011-03-28,1.40796
2011-03-29,1.410555
2011-03-30,1.411926
2011-03-31,1.415008
2011-04-01,1.422926
2011-04-04,1.421289
2011-04-05,1.421399
2011-04-06,1.432168
2011-04-07,1.429859
2011-04-08,1.447304
2011-04-11,1.442615
2011-04-12,1.446649
2011-04-13,1.443238
2011-04-14,1.44777
2011-04-15,1.441964
2011-04-18,1.422492
2011-04-19,1.432353
2011-04-20,1.451213
2011-04-21,1.454069
2011-04-22,1.45497
2011-04-25,1.457063
2011-04-26,1.463128
2011-04-27,1.477476
2011-04-28,1.480932
2011-04-29,1.47944
2011-05-02,1.481641
2011-05-03,1.481225
2011-05-04,1.481483
2011-05-05,1.452718
2011-05-06,1.430414
2011-05-09,1.435301
2011-05-10,1.439802
2011-05-11,1.418194
2011-05-12,1.423569
2011-05-13,1.41086
2011-05-16,1.414494
2011-05-17,1.422644
2011-05-18,1.423951
2011-05-19,1.42984
2011-05-20,1.415066
2011-05-23,1.403742
2011-05-24,1.40888
2011-05-25,1.407747
2011-05-26,1.413523
2011-05-27,1.430945
2011-05-30,1.427258
2011-05-31,1.438547
2011-06-01,1.431753
2011-06-02,1.448089
2011-06-03,1.462449
2011-06-06,1.456526
2011-06-07,1.467893
2011-06-08,1.457145
2011-06-09,1.449848
2011-06-10,1.433595
2011-06-13,1.440179
2011-06-14,1.442692
2011-06-15,1.416942
2011-06-16,1.419253
2011-06-17,1.429394
2011-06-20,1.429153
2011-06-21,1.439937
2011-06-22,1.434538
2011-06-23,1.424508
2011-06-24,1.417694
2011-06-27,1.4276
2011-06-28,1.435978
2011-06-29,1.442303
2011-06-30,1.448962
2011-07-01,1.451333
2011-07-04,1.452595
2011-07-05,1.441644
2011-07-06,1.430685
2011-07-07,1.435086
2011-07-08,1.425171
2011-07-11,1.401554
2011-07-12,1.396191
2011-07-13,1.415341
2011-07-14,1.412966
2011-07-15,1.41437
2011-07-18,1.4098
2011-07-19,1.41426
2011-07-20,1.420274
2011-07-21,1.44123
2011-07-22,1.434723
2011-07-25,1.436368
2011-07-26,1.44982
2011-07-27,1.435707
2011-07-28,1.43226
2011-07-29,1.438839
2011-08-01,1.423967
2011-08-02,1.419445
2011-08-03,1.431373
2011-08-04,1.40829
2011-08-05,1.427276
2011-08-08,1.417326
2011-08-09,1.437035
2011-08-10,1.417271
2011-08-11,1.42361
2011-08-12,1.424268
2011-08-15,1.44386
2011-08-16,1.440123
2011-08-17,1.442031
2011-08-18,1.432757
2011-08-19,1.4392
2011-08-22,1.435237
2011-08-23,1.443614
2011-08-24,1.440806
2011-08-25,1.437347
2011-08-26,1.449343
2011-08-29,1.450523
2011-08-30,1.44355
2011-08-31,1.436344
2011-09-01,1.425392
2011-09-02,1.42005
2011-09-05,1.409384
2011-09-06,1.399384
2011-09-07,1.409369
2011-09-08,1.387722
2011-09-09,1.365197
2011-09-12,1.367545
2011-09-13,1.36733
2011-09-14,1.374981
2011-09-15,1.387155
2011-09-16,1.379075
2011-09-19,1.368108
2011-09-20,1.369726
2011-09-21,1.356831
2011-09-22,1.346104
2011-09-23,1.349616
2011-09-26,1.35288
2011-09-27,1.358011
2011-09-28,1.353834
2011-09-29,1.359351
2011-09-30,1.338388
2011-10-03,1.317252
2011-10-04,1.334518
2011-10-05,1.334436
2011-10-06,1.343213
2011-10-07,1.337297
2011-10-10,1.363675
2011-10-11,1.363462
2011-10-12,1.378572
2011-10-13,1.377189
2011-10-14,1.387666
2011-10-17,1.373188
2011-10-18,1.374712
2011-10-19,1.375535
2011-10-20,1.377536
2011-10-21,1.389146
2011-10-24,1.392408
2011-10-25,1.390336
2011-10-26,1.390155
2011-10-27,1.418414
2011-10-28,1.41424
2011-10-31,1.385383
2011-11-01,1.369986
2011-11-02,1.374307
2011-11-03,1.382062
2011-11-04,1.378945
2011-11-07,1.377388
2011-11-08,1.383203
2011-11-09,1.354088
2011-11-10,1.360511
2011-11-11,1.374888
2011-11-14,1.363179
2011-11-15,1.353834
2011-11-16,1.346264
2011-11-17,1.345812
2011-11-18,1.352473
2011-11-21,1.348894
2011-11-22,1.350469
2011-11-23,1.334181
2011-11-24,1.334709
2011-11-25,1.32397
2011-11-28,1.332135
2011-11-29,1.332282
2011-11-30,1.345049
2011-12-01,1.346459
2011-12-02,1.339515
2011-12-05,1.34052
2011-12-06,1.340582
2011-12-07,1.341475
2011-12-08,1.334515
2011-12-09,1.339096
2011-12-12,1.319484
2011-12-13,1.30473
2011-12-14,1.29936
2011-12-15,1.302329
2011-12-16,1.30521
2011-12-19,1.300272
2011-12-20,1.308768
2011-12-21,1.305302
2011-12-22,1.305628
2011-12-23,1.305069
2011-12-26,1.306791
2011-12-27,1.307774
2011-12-28,1.294514
2011-12-29,1.296355
2011-12-30,1.296365
2012-01-02,1.293701
2012-01-03,1.305155
2012-01-04,1.294472
2012-01-05,1.279057
2012-01-06,1.271831
2012-01-09,1.276627
2012-01-10,1.277921
2012-01-11,1.270809
2012-01-12,1.281496
2012-01-13,1.268091
2012-01-16,1.26682
2012-01-17,1.27369
2012-01-18,1.286392
2012-01-19,1.29689
2012-01-20,1.29321
2012-01-23,1.30142
2012-01-24,1.303712
2012-01-25,1.310686
2012-01-26,1.310959
2012-01-27,1.322065
2012-01-30,1.314473
2012-01-31,1.30847
2012-02-01,1.316172
2012-02-02,1.314464
2012-02-03,1.315861
2012-02-06,1.313069
2012-02-07,1.326175
2012-02-08,1.32607
2012-02-09,1.328668
2012-02-10,1.319773
2012-02-13,1.318667
2012-02-14,1.31348
2012-02-15,1.306691
2012-02-16,1.313106
2012-02-17,1.314103
2012-02-20,1.324406
2012-02-21,1.323496
2012-02-22,1.325019
2012-02-23,1.337443
2012-02-24,1.344932
2012-02-27,1.339937
2012-02-28,1.345945
2012-02-29,1.332655
2012-03-01,1.331315
2012-03-02,1.320106
2012-03-05,1.321967
2012-03-06,1.311454
2012-03-07,1.315124
2012-03-08,1.327709
2012-03-09,1.31251
2012-03-12,1.315738
2012-03-13,1.30862
2012-03-14,1.30338
2012-03-15,1.308184
2012-03-16,1.317709
2012-03-19,1.32403
2012-03-20,1.322722
2012-03-21,1.321798
2012-03-22,1.320299
2012-03-23,1.327175
2012-03-26,1.336068
2012-03-27,1.331463
2012-03-28,1.331849
2012-03-29,1.330362
2012-03-30,1.334475
2012-04-02,1.33229
2012-04-03,1.323485
2012-04-04,1.314379
2012-04-05,1.306798
2012-04-06,1.309797
2012-04-09,1.310798
2012-04-10,1.308441
2012-04-11,1.311196
2012-04-12,1.318971
2012-04-13,1.307972
2012-04-16,1.314387
2012-04-17,1.312868
2012-04-18,1.312443
2012-04-19,1.313939
2012-04-20,1.322033
2012-04-23,1.315739
2012-04-24,1.319829
2012-04-25,1.321827
2012-04-26,1.322029
2012-04-27,1.32565
2012-04-30,1.324056
2012-05-01,1.323851
2012-05-02,1.31595
2012-05-03,1.315325
2012-05-04,1.30851
2012-05-07,1.305229
2012-05-08,1.300626
2012-05-09,1.29302
2012-05-10,1.293705
2012-05-11,1.291812
2012-05-14,1.282437
2012-05-15,1.273039
2012-05-16,1.27175
2012-05-17,1.269946
2012-05-18,1.278151
2012-05-21,1.281935
2012-05-22,1.26853
2012-05-23,1.25833
2012-05-24,1.253323
2012-05-25,1.251822
2012-05-28,1.254219
2012-05-29,1.25042
2012-05-30,1.236845
2012-05-31,1.236667
2012-06-01,1.24361
2012-06-04,1.250114
2012-06-05,1.245383
2012-06-06,1.258382
2012-06-07,1.256277
2012-06-08,1.25189
2012-06-11,1.248386
2012-06-12,1.250548
2012-06-13,1.255956
2012-06-14,1.263582
2012-06-15,1.264093
2012-06-18,1.257877
2012-06-19,1.268766
2012-06-20,1.270946
2012-06-21,1.254243
2012-06-22,1.257264
2012-06-25,1.250706
2012-06-26,1.249411
2012-06-27,1.247131
2012-06-28,1.244719
2012-06-29,1.267011
2012-07-02,1.258021
2012-07-03,1.261192
2012-07-04,1.253072
2012-07-05,1.239681
2012-07-06,1.229591
2012-07-09,1.231821
2012-07-10,1.225495
2012-07-11,1.224341
2012-07-12,1.220741
2012-07-13,1.225336
2012-07-16,1.227735
2012-07-17,1.22985
2012-07-18,1.228825
2012-07-19,1.228521
2012-07-20,1.216121
2012-07-23,1.212169
2012-07-24,1.20654
2012-07-25,1.216202
2012-07-26,1.22869
2012-07-27,1.232629
2012-07-30,1.226485
2012-07-31,1.23085
2012-08-01,1.22296
2012-08-02,1.218424
2012-08-03,1.239091
2012-08-06,1.240493
2012-08-07,1.240276
2012-08-08,1.23685
2012-08-09,1.23095
2012-08-10,1.229249
2012-08-13,1.233571
2012-08-14,1.23255
2012-08-15,1.229336
2012-08-16,1.235971
2012-08-17,1.233777
2012-08-20,1.235
2012-08-21,1.247705
2012-08-22,1.253287
2012-08-23,1.256795
2012-08-24,1.251604
2012-08-27,1.25029
2012-08-28,1.256879
2012-08-29,1.25337
2012-08-30,1.251005
2012-08-31,1.258275
2012-09-03,1.25967
2012-09-04,1.257015
2012-09-05,1.26052
2012-09-06,1.26348
2012-09-07,1.28195
2012-09-10,1.276147
2012-09-11,1.285865
2012-09-12,1.290335
2012-09-13,1.299405
2012-09-14,1.3133
2012-09-17,1.31203
2012-09-18,1.305188
2012-09-19,1.305268
2012-09-20,1.29717
2012-09-21,1.298355
2012-09-24,1.29346
2012-09-25,1.290295
2012-09-26,1.287775
2012-09-27,1.29168
2012-09-28,1.286391
2012-10-01,1.28921
2012-10-02,1.292406
2012-10-03,1.290875
2012-10-04,1.302155
2012-10-05,1.30485
2012-10-08,1.297192
2012-10-09,1.288891
2012-10-10,1.28787
2012-10-11,1.29316
2012-10-12,1.29544
2012-10-15,1.29526
2012-10-16,1.305753
2012-10-17,1.312248
2012-10-18,1.30706
2012-10-19,1.302749
2012-10-22,1.306356
2012-10-23,1.29904
2012-10-24,1.297715
2012-10-25,1.293725
2012-10-26,1.294126
2012-10-29,1.290748
2012-10-30,1.296262
2012-10-31,1.296351
2012-11-01,1.294647
2012-11-02,1.283843
2012-11-05,1.27994
2012-11-06,1.28176
2012-11-07,1.277441
2012-11-08,1.27503
2012-11-09,1.271728
2012-11-12,1.271328
2012-11-13,1.270751
2012-11-14,1.273945
2012-11-15,1.278446
2012-11-16,1.274649
2012-11-19,1.28173
2012-11-20,1.28203
2012-11-21,1.28323
2012-11-22,1.288731
2012-11-23,1.297925
2012-11-26,1.297542
2012-11-27,1.29467
2012-11-28,1.295654
2012-11-29,1.298345
2012-11-30,1.29904
2012-12-03,1.305861
2012-12-04,1.309868
2012-12-05,1.307243
2012-12-06,1.29744
2012-12-07,1.293141
2012-12-10,1.294555
2012-12-11,1.30093
2012-12-12,1.307807
2012-12-13,1.30811
2012-12-14,1.316722
2012-12-17,1.316875
2012-12-18,1.32338
2012-12-19,1.323205
2012-12-20,1.324952
2012-12-21,1.319355
2012-12-24,1.319075
2012-12-25,1.318875
2012-12-26,1.322977
2012-12-27,1.324111
2012-12-28,1.321978
2012-12-31,1.31966
2013-01-01,1.320759
2013-01-02,1.318946
2013-01-03,1.305244
2013-01-04,1.307233
2013-01-07,1.312065
2013-01-08,1.308459
2013-01-09,1.306741
2013-01-10,1.327516
2013-01-11,1.334619
2013-01-14,1.338551
2013-01-15,1.330937
2013-01-16,1.329222
2013-01-17,1.337899
2013-01-18,1.332403
2013-01-21,1.331616
2013-01-22,1.332506
2013-01-23,1.332086
2013-01-24,1.337979
2013-01-25,1.34666
2013-01-28,1.345861
2013-01-29,1.349446
2013-01-30,1.356926
2013-01-31,1.358119
2013-02-01,1.364241
2013-02-04,1.351661
2013-02-05,1.358551
2013-02-06,1.352553
2013-02-07,1.340061
2013-02-08,1.336761
2013-02-11,1.340859
2013-02-12,1.345651
2013-02-13,1.345449
2013-02-14,1.336555
2013-02-15,1.336252
2013-02-18,1.335352
2013-02-19,1.339061
2013-02-20,1.328556
2013-02-21,1.31926
2013-02-22,1.319667
2013-02-25,1.306557
2013-02-26,1.306372
2013-02-27,1.314201
2013-02-28,1.305985
2013-03-01,1.302481
2013-03-04,1.302901
2013-03-05,1.305465
2013-03-06,1.296965
2013-03-07,1.310958
2013-03-08,1.300756
2013-03-11,1.304878
2013-03-12,1.30367
2013-03-13,1.296365
2013-03-14,1.300769
2013-03-15,1.30787
2013-03-18,1.296005
2013-03-19,1.28852
2013-03-20,1.2936
2013-03-21,1.290204
2013-03-22,1.299211
2013-03-25,1.28561
2013-03-26,1.286409
2013-03-27,1.278276
2013-03-28,1.281851
2013-03-29,1.282151
2013-04-01,1.285155
2013-04-02,1.282268
2013-04-03,1.28526
2013-04-04,1.293855
2013-04-05,1.299347
2013-04-08,1.301145
