Date,IMMBENCN Index,IMMBENCN Index.1,IMM6ANCN Index,IMM6MNCN Index,IMMPFNCN Index,IMM3CNCN Index,IMM6ZNCN Index,IMM4SNCN Index
2012-12-17,-31623.0,-31623.0,103376.0,149271.0,-30970.0,62533.0,24600.0,3209.0
2012-12-18,-31623.0,-31623.0,103376.0,149271.0,-30970.0,62533.0,24600.0,3209.0
2012-12-19,-31623.0,-31623.0,103376.0,149271.0,-30970.0,62533.0,24600.0,3209.0
2012-12-20,-31623.0,-31623.0,103376.0,149271.0,-30970.0,62533.0,24600.0,3209.0
2012-12-21,-9736.0,-9736.0,97496.0,147749.0,-8338.0,74278.0,14230.0,4280.0
2012-12-24,-9736.0,-9736.0,97496.0,147749.0,-8338.0,74278.0,14230.0,4280.0
2012-12-25,-9736.0,-9736.0,97496.0,147749.0,-8338.0,74278.0,14230.0,4280.0
2012-12-26,-9736.0,-9736.0,97496.0,147749.0,-8338.0,74278.0,14230.0,4280.0
2012-12-27,-9736.0,-9736.0,97496.0,147749.0,-8338.0,74278.0,14230.0,4280.0
2012-12-28,-2549.0,-2549.0,75433.0,149355.0,-1299.0,63352.0,14739.0,11435.0
2012-12-31,-2549.0,-2549.0,75433.0,149355.0,-1299.0,63352.0,14739.0,11435.0
2013-01-01,-2549.0,-2549.0,75433.0,149355.0,-1299.0,63352.0,14739.0,11435.0
2013-01-02,-2549.0,-2549.0,75433.0,149355.0,-1299.0,63352.0,14739.0,11435.0
2013-01-03,-2549.0,-2549.0,75433.0,149355.0,-1299.0,63352.0,14739.0,11435.0
2013-01-04,5126.0,5126.0,79522.0,141752.0,6205.0,65926.0,17082.0,11631.0
2013-01-07,5126.0,5126.0,79522.0,141752.0,6205.0,65926.0,17082.0,11631.0
2013-01-08,5126.0,5126.0,79522.0,141752.0,6205.0,65926.0,17082.0,11631.0
2013-01-09,5126.0,5126.0,79522.0,141752.0,6205.0,65926.0,17082.0,11631.0
2013-01-10,5126.0,5126.0,79522.0,141752.0,6205.0,65926.0,17082.0,11631.0
2013-01-11,-8035.0,-8035.0,80315.0,139523.0,-8321.0,64005.0,19220.0,10261.0
2013-01-14,-8035.0,-8035.0,80315.0,139523.0,-8321.0,64005.0,19220.0,10261.0
2013-01-15,-8035.0,-8035.0,80315.0,139523.0,-8321.0,64005.0,19220.0,10261.0
2013-01-16,-8035.0,-8035.0,80315.0,139523.0,-8321.0,64005.0,19220.0,10261.0
2013-01-17,-8035.0,-8035.0,80315.0,139523.0,-8321.0,64005.0,19220.0,10261.0
2013-01-18,7315.0,7315.0,89057.0,151665.0,6575.0,68668.0,22262.0,12770.0
2013-01-21,7315.0,7315.0,89057.0,151665.0,6575.0,68668.0,22262.0,12770.0
2013-01-22,7315.0,7315.0,89057.0,151665.0,6575.0,68668.0,22262.0,12770.0
2013-01-23,7315.0,7315.0,89057.0,151665.0,6575.0,68668.0,22262.0,12770.0
2013-01-24,7315.0,7315.0,89057.0,151665.0,6575.0,68668.0,22262.0,12770.0
2013-01-25,21381.0,21381.0,97011.0,150037.0,20410.0,57952.0,23532.0,6384.0
2013-01-28,21381.0,21381.0,97011.0,150037.0,20410.0,57952.0,23532.0,6384.0
2013-01-29,21381.0,21381.0,97011.0,150037.0,20410.0,57952.0,23532.0,6384.0
2013-01-30,21381.0,21381.0,97011.0,150037.0,20410.0,57952.0,23532.0,6384.0
2013-01-31,21381.0,21381.0,97011.0,150037.0,20410.0,57952.0,23532.0,6384.0
2013-02-01,27472.0,27472.0,85296.0,148871.0,23969.0,35057.0,21816.0,4148.0
2013-02-04,27472.0,27472.0,85296.0,148871.0,23969.0,35057.0,21816.0,4148.0
2013-02-05,27472.0,27472.0,85296.0,148871.0,23969.0,35057.0,21816.0,4148.0
2013-02-06,27472.0,27472.0,85296.0,148871.0,23969.0,35057.0,21816.0,4148.0
2013-02-07,27472.0,27472.0,85296.0,148871.0,23969.0,35057.0,21816.0,4148.0
2013-02-08,37952.0,37952.0,80940.0,141502.0,30767.0,27761.0,22700.0,3876.0
2013-02-11,37952.0,37952.0,80940.0,141502.0,30767.0,27761.0,22700.0,3876.0
2013-02-12,37952.0,37952.0,80940.0,141502.0,30767.0,27761.0,22700.0,3876.0
2013-02-13,37952.0,37952.0,80940.0,141502.0,30767.0,27761.0,22700.0,3876.0
2013-02-14,37952.0,37952.0,80940.0,141502.0,30767.0,27761.0,22700.0,3876.0
2013-02-15,24181.0,24181.0,54114.0,124579.0,24258.0,26565.0,21338.0,4552.0
2013-02-18,24181.0,24181.0,54114.0,124579.0,24258.0,26565.0,21338.0,4552.0
2013-02-19,24181.0,24181.0,54114.0,124579.0,24258.0,26565.0,21338.0,4552.0
2013-02-20,24181.0,24181.0,54114.0,124579.0,24258.0,26565.0,21338.0,4552.0
2013-02-21,24181.0,24181.0,54114.0,124579.0,24258.0,26565.0,21338.0,4552.0
2013-02-22,19103.0,19103.0,43981.0,116165.0,20488.0,19379.0,24693.0,-675.0
2013-02-25,19103.0,19103.0,43981.0,116165.0,20488.0,19379.0,24693.0,-675.0
2013-02-26,19103.0,19103.0,43981.0,116165.0,20488.0,19379.0,24693.0,-675.0
2013-02-27,19103.0,19103.0,43981.0,116165.0,20488.0,19379.0,24693.0,-675.0
2013-02-28,19103.0,19103.0,43981.0,116165.0,20488.0,19379.0,24693.0,-675.0
2013-03-01,-9394.0,-9394.0,25695.0,104804.0,-4758.0,-21433.0,20297.0,-8191.0
2013-03-04,-9394.0,-9394.0,25695.0,104804.0,-4758.0,-21433.0,20297.0,-8191.0
2013-03-05,-9394.0,-9394.0,25695.0,104804.0,-4758.0,-21433.0,20297.0,-8191.0
2013-03-06,-9394.0,-9394.0,25695.0,104804.0,-4758.0,-21433.0,20297.0,-8191.0
2013-03-07,-9394.0,-9394.0,25695.0,104804.0,-4758.0,-21433.0,20297.0,-8191.0
2013-03-08,-26116.0,-26116.0,7149.0,93521.0,-18535.0,-46663.0,19044.0,-11450.0
2013-03-11,-26116.0,-26116.0,7149.0,93521.0,-18535.0,-46663.0,19044.0,-11450.0
2013-03-12,-26116.0,-26116.0,7149.0,93521.0,-18535.0,-46663.0,19044.0,-11450.0
2013-03-13,-26116.0,-26116.0,7149.0,93521.0,-18535.0,-46663.0,19044.0,-11450.0
2013-03-14,-26116.0,-26116.0,7149.0,93521.0,-18535.0,-46663.0,19044.0,-11450.0
2013-03-15,-24787.0,-24787.0,23266.0,113770.0,-23124.0,-53397.0,19350.0,-13488.0
2013-03-18,-24787.0,-24787.0,23266.0,113770.0,-23124.0,-53397.0,19350.0,-13488.0
2013-03-19,-24787.0,-24787.0,23266.0,113770.0,-23124.0,-53397.0,19350.0,-13488.0
2013-03-20,-24787.0,-24787.0,23266.0,113770.0,-23124.0,-53397.0,19350.0,-13488.0
2013-03-21,-24787.0,-24787.0,23266.0,113770.0,-23124.0,-53397.0,19350.0,-13488.0
2013-03-22,-44884.0,-44884.0,54055.0,109376.0,-42191.0,-65331.0,12477.0,-10996.0
2013-03-25,-44884.0,-44884.0,54055.0,109376.0,-42191.0,-65331.0,12477.0,-10996.0
2013-03-26,-44884.0,-44884.0,54055.0,109376.0,-42191.0,-65331.0,12477.0,-10996.0
2013-03-27,-44884.0,-44884.0,54055.0,109376.0,-42191.0,-65331.0,12477.0,-10996.0
2013-03-28,-44884.0,-44884.0,54055.0,109376.0,-42191.0,-65331.0,12477.0,-10996.0
2013-03-29,-49095.0,-49095.0,85515.0,128162.0,-47379.0,-62645.0,16916.0,-12198.0
2013-04-01,-49095.0,-49095.0,85515.0,128162.0,-47379.0,-62645.0,16916.0,-12198.0
2013-04-02,-49095.0,-49095.0,85515.0,128162.0,-47379.0,-62645.0,16916.0,-12198.0
2013-04-03,-49095.0,-49095.0,85515.0,128162.0,-47379.0,-62645.0,16916.0,-12198.0
2013-04-04,-49095.0,-49095.0,85515.0,128162.0,-47379.0,-62645.0,16916.0,-12198.0
2013-04-05,-65701.0,-65701.0,83971.0,142755.0,-63390.0,-64544.0,18387.0,-12015.0
2013-04-08,-65701.0,-65701.0,83971.0,142755.0,-63390.0,-64544.0,18387.0,-12015.0
2013-04-09,-65701.0,-65701.0,83971.0,142755.0,-63390.0,-64544.0,18387.0,-12015.0
2013-04-10,-65701.0,-65701.0,83971.0,142755.0,-63390.0,-64544.0,18387.0,-12015.0
2013-04-11,-65701.0,-65701.0,83971.0,142755.0,-63390.0,-64544.0,18387.0,-12015.0
2013-04-12,-50858.0,-50858.0,77879.0,142542.0,-52302.0,-71133.0,25150.0,-10014.0
2013-04-15,-50858.0,-50858.0,77879.0,142542.0,-52302.0,-71133.0,25150.0,-10014.0
2013-04-16,-50858.0,-50858.0,77879.0,142542.0,-52302.0,-71133.0,25150.0,-10014.0
2013-04-17,-50858.0,-50858.0,77879.0,142542.0,-52302.0,-71133.0,25150.0,-10014.0
2013-04-18,-50858.0,-50858.0,77879.0,142542.0,-52302.0,-71133.0,25150.0,-10014.0
2013-04-19,-29764.0,-29764.0,53175.0,151288.0,-30256.0,-75913.0,30808.0,-3253.0
2013-04-22,-29764.0,-29764.0,53175.0,151288.0,-30256.0,-75913.0,30808.0,-3253.0
2013-04-23,-29764.0,-29764.0,53175.0,151288.0,-30256.0,-75913.0,30808.0,-3253.0
2013-04-24,-29764.0,-29764.0,53175.0,151288.0,-30256.0,-75913.0,30808.0,-3253.0
2013-04-25,-29764.0,-29764.0,53175.0,151288.0,-30256.0,-75913.0,30808.0,-3253.0
2013-04-26,-34275.0,-34275.0,31257.0,146911.0,-34342.0,-71679.0,27705.0,1179.0
2013-04-29,-34275.0,-34275.0,31257.0,146911.0,-34342.0,-71679.0,27705.0,1179.0
2013-04-30,-34275.0,-34275.0,31257.0,146911.0,-34342.0,-71679.0,27705.0,1179.0
2013-05-01,-34275.0,-34275.0,31257.0,146911.0,-34342.0,-71679.0,27705.0,1179.0
2013-05-02,-34275.0,-34275.0,31257.0,146911.0,-34342.0,-71679.0,27705.0,1179.0
2013-05-03,-30149.0,-30149.0,30234.0,138551.0,-30394.0,-67848.0,29050.0,-8264.0
2013-05-06,-30149.0,-30149.0,30234.0,138551.0,-30394.0,-67848.0,29050.0,-8264.0
2013-05-07,-30149.0,-30149.0,30234.0,138551.0,-30394.0,-67848.0,29050.0,-8264.0
2013-05-08,-30149.0,-30149.0,30234.0,138551.0,-30394.0,-67848.0,29050.0,-8264.0
2013-05-09,-30149.0,-30149.0,30234.0,138551.0,-30394.0,-67848.0,29050.0,-8264.0
2013-05-10,-33533.0,-33533.0,6630.0,138444.0,-33201.0,-51916.0,28536.0,-6235.0
2013-05-13,-33533.0,-33533.0,6630.0,138444.0,-33201.0,-51916.0,28536.0,-6235.0
2013-05-14,-33533.0,-33533.0,6630.0,138444.0,-33201.0,-51916.0,28536.0,-6235.0
2013-05-15,-33533.0,-33533.0,6630.0,138444.0,-33201.0,-51916.0,28536.0,-6235.0
2013-05-16,-33533.0,-33533.0,6630.0,138444.0,-33201.0,-51916.0,28536.0,-6235.0
2013-05-17,-46921.0,-46921.0,-13450.0,140319.0,-46235.0,-44417.0,23216.0,-15410.0
2013-05-20,-46921.0,-46921.0,-13450.0,140319.0,-46235.0,-44417.0,23216.0,-15410.0
2013-05-21,-46921.0,-46921.0,-13450.0,140319.0,-46235.0,-44417.0,23216.0,-15410.0
2013-05-22,-46921.0,-46921.0,-13450.0,140319.0,-46235.0,-44417.0,23216.0,-15410.0
2013-05-23,-46921.0,-46921.0,-13450.0,140319.0,-46235.0,-44417.0,23216.0,-15410.0
2013-05-24,-80949.0,-80949.0,-32409.0,136863.0,-79813.0,-33852.0,17782.0,-19930.0
2013-05-27,-80949.0,-80949.0,-32409.0,136863.0,-79813.0,-33852.0,17782.0,-19930.0
2013-05-28,-80949.0,-80949.0,-32409.0,136863.0,-79813.0,-33852.0,17782.0,-19930.0
2013-05-29,-80949.0,-80949.0,-32409.0,136863.0,-79813.0,-33852.0,17782.0,-19930.0
2013-05-30,-80949.0,-80949.0,-32409.0,136863.0,-79813.0,-33852.0,17782.0,-19930.0
2013-05-31,-84644.0,-84644.0,-42307.0,120864.0,-82730.0,-33359.0,14011.0,-28972.0
2013-06-03,-84644.0,-84644.0,-42307.0,120864.0,-82730.0,-33359.0,14011.0,-28972.0
2013-06-04,-84644.0,-84644.0,-42307.0,120864.0,-82730.0,-33359.0,14011.0,-28972.0
2013-06-05,-84644.0,-84644.0,-42307.0,120864.0,-82730.0,-33359.0,14011.0,-28972.0
2013-06-06,-84644.0,-84644.0,-42307.0,120864.0,-82730.0,-33359.0,14011.0,-28972.0
2013-06-07,-51621.0,-51621.0,-58550.0,82871.0,-52872.0,-39776.0,6013.0,-25803.0
2013-06-10,-51621.0,-51621.0,-58550.0,82871.0,-52872.0,-39776.0,6013.0,-25803.0
2013-06-11,-51621.0,-51621.0,-58550.0,82871.0,-52872.0,-39776.0,6013.0,-25803.0
2013-06-12,-51621.0,-51621.0,-58550.0,82871.0,-52872.0,-39776.0,6013.0,-25803.0
2013-06-13,-51621.0,-51621.0,-58550.0,82871.0,-52872.0,-39776.0,6013.0,-25803.0
2013-06-14,-7533.0,-7533.0,-63277.0,63774.0,-7714.0,-35907.0,2653.0,-20738.0
2013-06-17,-7533.0,-7533.0,-63277.0,63774.0,-7714.0,-35907.0,2653.0,-20738.0
2013-06-18,-7533.0,-7533.0,-63277.0,63774.0,-7714.0,-35907.0,2653.0,-20738.0
2013-06-19,-7533.0,-7533.0,-63277.0,63774.0,-7714.0,-35907.0,2653.0,-20738.0
2013-06-20,-7533.0,-7533.0,-63277.0,63774.0,-7714.0,-35907.0,2653.0,-20738.0
2013-06-21,20030.0,20030.0,-63521.0,20949.0,18673.0,-26087.0,2126.0,5791.0
2013-06-24,20030.0,20030.0,-63521.0,20949.0,18673.0,-26087.0,2126.0,5791.0
2013-06-25,20030.0,20030.0,-63521.0,20949.0,18673.0,-26087.0,2126.0,5791.0
2013-06-26,20030.0,20030.0,-63521.0,20949.0,18673.0,-26087.0,2126.0,5791.0
2013-06-27,20030.0,20030.0,-63521.0,20949.0,18673.0,-26087.0,2126.0,5791.0
2013-06-28,17357.0,17357.0,-61644.0,4981.0,19048.0,-10638.0,-711.0,2464.0
2013-07-01,17357.0,17357.0,-61644.0,4981.0,19048.0,-10638.0,-711.0,2464.0
2013-07-02,17357.0,17357.0,-61644.0,4981.0,19048.0,-10638.0,-711.0,2464.0
2013-07-03,17357.0,17357.0,-61644.0,4981.0,19048.0,-10638.0,-711.0,2464.0
2013-07-04,17357.0,17357.0,-61644.0,4981.0,19048.0,-10638.0,-711.0,2464.0
2013-07-05,-16090.0,-16090.0,-70515.0,2847.0,-12223.0,-16250.0,-1174.0,-116.0
2013-07-08,-16090.0,-16090.0,-70515.0,2847.0,-12223.0,-16250.0,-1174.0,-116.0
2013-07-09,-16090.0,-16090.0,-70515.0,2847.0,-12223.0,-16250.0,-1174.0,-116.0
2013-07-10,-16090.0,-16090.0,-70515.0,2847.0,-12223.0,-16250.0,-1174.0,-116.0
2013-07-11,-16090.0,-16090.0,-70515.0,2847.0,-12223.0,-16250.0,-1174.0,-116.0
2013-07-12,-40900.0,-40900.0,-63255.0,8035.0,-40050.0,-23829.0,-1008.0,-1776.0
2013-07-15,-40900.0,-40900.0,-63255.0,8035.0,-40050.0,-23829.0,-1008.0,-1776.0
2013-07-16,-40900.0,-40900.0,-63255.0,8035.0,-40050.0,-23829.0,-1008.0,-1776.0
2013-07-17,-40900.0,-40900.0,-63255.0,8035.0,-40050.0,-23829.0,-1008.0,-1776.0
2013-07-18,-40900.0,-40900.0,-63255.0,8035.0,-40050.0,-23829.0,-1008.0,-1776.0
2013-07-19,-37165.0,-37165.0,-70686.0,11366.0,-38356.0,-20043.0,-2744.0,-4969.0
2013-07-22,-37165.0,-37165.0,-70686.0,11366.0,-38356.0,-20043.0,-2744.0,-4969.0
2013-07-23,-37165.0,-37165.0,-70686.0,11366.0,-38356.0,-20043.0,-2744.0,-4969.0
2013-07-24,-37165.0,-37165.0,-70686.0,11366.0,-38356.0,-20043.0,-2744.0,-4969.0
2013-07-25,-37165.0,-37165.0,-70686.0,11366.0,-38356.0,-20043.0,-2744.0,-4969.0
2013-07-26,-27900.0,-27900.0,-63982.0,19799.0,-31425.0,-16758.0,-1846.0,-5433.0
2013-07-29,-27900.0,-27900.0,-63982.0,19799.0,-31425.0,-16758.0,-1846.0,-5433.0
2013-07-30,-27900.0,-27900.0,-63982.0,19799.0,-31425.0,-16758.0,-1846.0,-5433.0
2013-07-31,-27900.0,-27900.0,-63982.0,19799.0,-31425.0,-16758.0,-1846.0,-5433.0
2013-08-01,-27900.0,-27900.0,-63982.0,19799.0,-31425.0,-16758.0,-1846.0,-5433.0
2013-08-02,-8504.0,-8504.0,-72573.0,24888.0,-11607.0,-11434.0,-520.0,-1261.0
2013-08-05,-8504.0,-8504.0,-72573.0,24888.0,-11607.0,-11434.0,-520.0,-1261.0
2013-08-06,-8504.0,-8504.0,-72573.0,24888.0,-11607.0,-11434.0,-520.0,-1261.0
2013-08-07,-8504.0,-8504.0,-72573.0,24888.0,-11607.0,-11434.0,-520.0,-1261.0
2013-08-08,-8504.0,-8504.0,-72573.0,24888.0,-11607.0,-11434.0,-520.0,-1261.0
2013-08-09,6061.0,6061.0,-76779.0,32125.0,1976.0,-10436.0,-1539.0,-325.0
2013-08-12,6061.0,6061.0,-76779.0,32125.0,1976.0,-10436.0,-1539.0,-325.0
2013-08-13,6061.0,6061.0,-76779.0,32125.0,1976.0,-10436.0,-1539.0,-325.0
2013-08-14,6061.0,6061.0,-76779.0,32125.0,1976.0,-10436.0,-1539.0,-325.0
2013-08-15,6061.0,6061.0,-76779.0,32125.0,1976.0,-10436.0,-1539.0,-325.0
2013-08-16,16057.0,16057.0,-62721.0,36320.0,15299.0,-9081.0,197.0,2136.0
2013-08-19,16057.0,16057.0,-62721.0,36320.0,15299.0,-9081.0,197.0,2136.0
2013-08-20,16057.0,16057.0,-62721.0,36320.0,15299.0,-9081.0,197.0,2136.0
2013-08-21,16057.0,16057.0,-62721.0,36320.0,15299.0,-9081.0,197.0,2136.0
2013-08-22,16057.0,16057.0,-62721.0,36320.0,15299.0,-9081.0,197.0,2136.0
2013-08-23,36746.0,36746.0,-63183.0,36131.0,37108.0,-9544.0,2390.0,291.0
2013-08-26,36746.0,36746.0,-63183.0,36131.0,37108.0,-9544.0,2390.0,291.0
2013-08-27,36746.0,36746.0,-63183.0,36131.0,37108.0,-9544.0,2390.0,291.0
2013-08-28,36746.0,36746.0,-63183.0,36131.0,37108.0,-9544.0,2390.0,291.0
2013-08-29,36746.0,36746.0,-63183.0,36131.0,37108.0,-9544.0,2390.0,291.0
2013-08-30,40081.0,40081.0,-71117.0,7198.0,41514.0,-24959.0,252.0,402.0
2013-09-02,40081.0,40081.0,-71117.0,7198.0,41514.0,-24959.0,252.0,402.0
2013-09-03,40081.0,40081.0,-71117.0,7198.0,41514.0,-24959.0,252.0,402.0
2013-09-04,40081.0,40081.0,-71117.0,7198.0,41514.0,-24959.0,252.0,402.0
2013-09-05,40081.0,40081.0,-71117.0,7198.0,41514.0,-24959.0,252.0,402.0
2013-09-06,22738.0,22738.0,-71506.0,688.0,25564.0,-34639.0,-797.0,1059.0
2013-09-09,22738.0,22738.0,-71506.0,688.0,25564.0,-34639.0,-797.0,1059.0
2013-09-10,22738.0,22738.0,-71506.0,688.0,25564.0,-34639.0,-797.0,1059.0
2013-09-11,22738.0,22738.0,-71506.0,688.0,25564.0,-34639.0,-797.0,1059.0
2013-09-12,22738.0,22738.0,-71506.0,688.0,25564.0,-34639.0,-797.0,1059.0
2013-09-13,12696.0,12696.0,-60032.0,8279.0,14066.0,-30942.0,-601.0,420.0
2013-09-16,12696.0,12696.0,-60032.0,8279.0,14066.0,-30942.0,-601.0,420.0
2013-09-17,12696.0,12696.0,-60032.0,8279.0,14066.0,-30942.0,-601.0,420.0
2013-09-18,12696.0,12696.0,-60032.0,8279.0,14066.0,-30942.0,-601.0,420.0
2013-09-19,12696.0,12696.0,-60032.0,8279.0,14066.0,-30942.0,-601.0,420.0
2013-09-20,31907.0,31907.0,-27360.0,-10201.0,33283.0,-18764.0,5657.0,616.0
2013-09-23,31907.0,31907.0,-27360.0,-10201.0,33283.0,-18764.0,5657.0,616.0
2013-09-24,31907.0,31907.0,-27360.0,-10201.0,33283.0,-18764.0,5657.0,616.0
2013-09-25,31907.0,31907.0,-27360.0,-10201.0,33283.0,-18764.0,5657.0,616.0
2013-09-26,31907.0,31907.0,-27360.0,-10201.0,33283.0,-18764.0,5657.0,616.0
2013-09-27,65844.0,65844.0,-34819.0,14023.0,66359.0,-5675.0,8055.0,5745.0
2013-09-30,65844.0,65844.0,-34819.0,14023.0,66359.0,-5675.0,8055.0,5745.0
2013-10-01,65844.0,65844.0,-34819.0,14023.0,66359.0,-5675.0,8055.0,5745.0
2013-10-02,65844.0,65844.0,-34819.0,14023.0,66359.0,-5675.0,8055.0,5745.0
2013-10-03,65844.0,65844.0,-34819.0,14023.0,66359.0,-5675.0,8055.0,5745.0
2013-10-04,68276.0,68276.0,-28804.0,14601.0,67747.0,-955.0,10891.0,6636.0
2013-10-07,68276.0,68276.0,-28804.0,14601.0,67747.0,-955.0,10891.0,6636.0
2013-10-08,68276.0,68276.0,-28804.0,14601.0,67747.0,-955.0,10891.0,6636.0
2013-10-09,68276.0,68276.0,-28804.0,14601.0,67747.0,-955.0,10891.0,6636.0
2013-10-10,68276.0,68276.0,-28804.0,14601.0,67747.0,-955.0,10891.0,6636.0
2013-10-11,68683.0,68683.0,-26404.0,10933.0,69330.0,-8663.0,10766.0,10415.0
2013-10-14,68683.0,68683.0,-26404.0,10933.0,69330.0,-8663.0,10766.0,10415.0
2013-10-15,68683.0,68683.0,-26404.0,10933.0,69330.0,-8663.0,10766.0,10415.0
2013-10-16,68683.0,68683.0,-26404.0,10933.0,69330.0,-8663.0,10766.0,10415.0
2013-10-17,68683.0,68683.0,-26404.0,10933.0,69330.0,-8663.0,10766.0,10415.0
2013-10-18,60374.0,60374.0,-32237.0,7761.0,60564.0,-10814.0,12668.0,10767.0
2013-10-21,60374.0,60374.0,-32237.0,7761.0,60564.0,-10814.0,12668.0,10767.0
2013-10-22,60374.0,60374.0,-32237.0,7761.0,60564.0,-10814.0,12668.0,10767.0
2013-10-23,60374.0,60374.0,-32237.0,7761.0,60564.0,-10814.0,12668.0,10767.0
2013-10-24,60374.0,60374.0,-32237.0,7761.0,60564.0,-10814.0,12668.0,10767.0
2013-10-25,72434.0,72434.0,-22111.0,7214.0,63543.0,-5364.0,13114.0,10931.0
2013-10-28,72434.0,72434.0,-22111.0,7214.0,63543.0,-5364.0,13114.0,10931.0
2013-10-29,72434.0,72434.0,-22111.0,7214.0,63543.0,-5364.0,13114.0,10931.0
2013-10-30,72434.0,72434.0,-22111.0,7214.0,63543.0,-5364.0,13114.0,10931.0
2013-10-31,72434.0,72434.0,-22111.0,7214.0,63543.0,-5364.0,13114.0,10931.0
2013-11-01,70617.0,70617.0,-23198.0,4896.0,68157.0,-15237.0,10625.0,11451.0
2013-11-04,70617.0,70617.0,-23198.0,4896.0,68157.0,-15237.0,10625.0,11451.0
2013-11-05,70617.0,70617.0,-23198.0,4896.0,68157.0,-15237.0,10625.0,11451.0
2013-11-06,70617.0,70617.0,-23198.0,4896.0,68157.0,-15237.0,10625.0,11451.0
2013-11-07,70617.0,70617.0,-23198.0,4896.0,68157.0,-15237.0,10625.0,11451.0
2013-11-08,33143.0,33143.0,-25067.0,5180.0,39988.0,-18002.0,9708.0,8095.0
2013-11-11,33143.0,33143.0,-25067.0,5180.0,39988.0,-18002.0,9708.0,8095.0
2013-11-12,33143.0,33143.0,-25067.0,5180.0,39988.0,-18002.0,9708.0,8095.0
2013-11-13,33143.0,33143.0,-25067.0,5180.0,39988.0,-18002.0,9708.0,8095.0
2013-11-14,33143.0,33143.0,-25067.0,5180.0,39988.0,-18002.0,9708.0,8095.0
2013-11-15,16826.0,16826.0,-35809.0,7017.0,21403.0,-16092.0,10366.0,3189.0
2013-11-18,16826.0,16826.0,-35809.0,7017.0,21403.0,-16092.0,10366.0,3189.0
2013-11-19,16826.0,16826.0,-35809.0,7017.0,21403.0,-16092.0,10366.0,3189.0
2013-11-20,16826.0,16826.0,-35809.0,7017.0,21403.0,-16092.0,10366.0,3189.0
2013-11-21,16826.0,16826.0,-35809.0,7017.0,21403.0,-16092.0,10366.0,3189.0
2013-11-22,8911.0,8911.0,-35762.0,9539.0,9049.0,-16335.0,12476.0,3669.0
2013-11-25,8911.0,8911.0,-35762.0,9539.0,9049.0,-16335.0,12476.0,3669.0
2013-11-26,8911.0,8911.0,-35762.0,9539.0,9049.0,-16335.0,12476.0,3669.0
2013-11-27,8911.0,8911.0,-35762.0,9539.0,9049.0,-16335.0,12476.0,3669.0
2013-11-28,8911.0,8911.0,-35762.0,9539.0,9049.0,-16335.0,12476.0,3669.0
2013-11-29,-431.0,-431.0,-33511.0,12463.0,-3641.0,-28780.0,10249.0,4652.0
2013-12-02,-431.0,-431.0,-33511.0,12463.0,-3641.0,-28780.0,10249.0,4652.0
2013-12-03,-431.0,-431.0,-33511.0,12463.0,-3641.0,-28780.0,10249.0,4652.0
2013-12-04,-431.0,-431.0,-33511.0,12463.0,-3641.0,-28780.0,10249.0,4652.0
2013-12-05,-431.0,-431.0,-33511.0,12463.0,-3641.0,-28780.0,10249.0,4652.0
2013-12-06,9312.0,9312.0,-44311.0,8933.0,6532.0,-41583.0,7639.0,6547.0
2013-12-09,9312.0,9312.0,-44311.0,8933.0,6532.0,-41583.0,7639.0,6547.0
2013-12-10,9312.0,9312.0,-44311.0,8933.0,6532.0,-41583.0,7639.0,6547.0
2013-12-11,9312.0,9312.0,-44311.0,8933.0,6532.0,-41583.0,7639.0,6547.0
2013-12-12,9312.0,9312.0,-44311.0,8933.0,6532.0,-41583.0,7639.0,6547.0
2013-12-13,15930.0,15930.0,-45850.0,22530.0,15115.0,-57514.0,8553.0,11998.0
2013-12-16,15930.0,15930.0,-45850.0,22530.0,15115.0,-57514.0,8553.0,11998.0
2013-12-17,15930.0,15930.0,-45850.0,22530.0,15115.0,-57514.0,8553.0,11998.0
2013-12-18,15930.0,15930.0,-45850.0,22530.0,15115.0,-57514.0,8553.0,11998.0
2013-12-19,15930.0,15930.0,-45850.0,22530.0,15115.0,-57514.0,8553.0,11998.0
2013-12-20,27923.0,27923.0,-51653.0,15650.0,27512.0,-65500.0,5673.0,11955.0
2013-12-23,27923.0,27923.0,-51653.0,15650.0,27512.0,-65500.0,5673.0,11955.0
2013-12-24,27923.0,27923.0,-51653.0,15650.0,27512.0,-65500.0,5673.0,11955.0
2013-12-25,27923.0,27923.0,-51653.0,15650.0,27512.0,-65500.0,5673.0,11955.0
2013-12-26,27923.0,27923.0,-51653.0,15650.0,27512.0,-65500.0,5673.0,11955.0
2013-12-27,32172.0,32172.0,-54239.0,20178.0,31138.0,-58432.0,6456.0,11920.0
2013-12-30,32172.0,32172.0,-54239.0,20178.0,31138.0,-58432.0,6456.0,11920.0
2013-12-31,32172.0,32172.0,-54239.0,20178.0,31138.0,-58432.0,6456.0,11920.0
2014-01-01,32172.0,32172.0,-54239.0,20178.0,31138.0,-58432.0,6456.0,11920.0
2014-01-02,32172.0,32172.0,-54239.0,20178.0,31138.0,-58432.0,6456.0,11920.0
2014-01-03,30589.0,30589.0,-57414.0,15605.0,27190.0,-57956.0,6707.0,10889.0
2014-01-06,30589.0,30589.0,-57414.0,15605.0,27190.0,-57956.0,6707.0,10889.0
2014-01-07,30589.0,30589.0,-57414.0,15605.0,27190.0,-57956.0,6707.0,10889.0
