Date,EURUSD CURNCY,GBPUSD Curncy,USDJPY Curncy,AUDUSD Curncy,USDNZD Curncy,CADUSD Curncy,USDCHF Curncy,USDNOK Curncy,USDSEK Curncy,USDMXN BGN Curncy,USDBRL BGN Curncy,USDZAR Curncy,USDTRY Curncy,USDINR Curncy,USDKRW Curncy
2014-01-29,1.3663,1.6563,102.29,0.8739,1.2175,0.8952,0.8944,6.1666,6.4572,13.3986,2.4373,11.3176,2.2611,62.4075,1070.03
2014-01-30,1.3555,1.6485,102.72,0.8794,1.2245,0.8962,0.9028,6.2513,6.5172,13.3652,2.4094,11.2099,2.2692,62.575,1080.68
2014-01-31,1.3486,1.6439,102.04,0.8756,1.2369,0.8986,0.9065,6.2804,6.5507,13.3573,2.4128,11.1206,2.2565,62.6575,1080.97
2014-02-03,1.3525,1.6305,100.98,0.8753,1.2369,0.8995,0.9009,6.285,6.5462,13.5354,2.4403,11.2799,2.2835,62.575,1084.68
2014-02-04,1.3519,1.6325,101.64,0.8925,1.2131,0.9024,0.9037,6.2828,6.5195,13.3226,2.4055,11.0983,2.2382,62.535,1083.74
2014-02-05,1.3533,1.6309,101.45,0.891,1.2173,0.9023,0.9035,6.2314,6.525,13.284,2.4024,11.1342,2.2382,62.58,1077.91
2014-02-06,1.359,1.6322,102.11,0.8959,1.2124,0.9033,0.901,6.2157,6.5041,13.2752,2.3819,11.0354,2.2097,62.3875,1079.02
2014-02-07,1.3635,1.6411,102.3,0.8959,1.2056,0.9065,0.8981,6.1766,6.4874,13.2822,2.3792,11.0644,2.2193,62.29,1074.45
2014-02-10,1.3646,1.6403,102.26,0.8949,1.2095,0.9045,0.8968,6.1287,6.4813,13.3262,2.4099,11.1405,2.2154,62.4375,1071.22
2014-02-11,1.3638,1.645,102.63,0.9038,1.2017,0.9084,0.8983,6.127,6.4388,13.2885,2.4004,10.967,2.1931,62.2188,1070.89
2014-02-12,1.3593,1.6596,102.53,0.9027,1.2018,0.9089,0.9006,6.1168,6.4474,13.3242,2.426,11.0053,2.1928,62.105,1062.65
2014-02-13,1.3681,1.6659,102.17,0.8979,1.1988,0.911,0.8934,6.1046,6.4558,13.26,2.3935,10.9663,2.1842,62.4425,1066.26
2014-02-14,1.3693,1.6747,101.8,0.9034,1.1948,0.9109,0.8925,6.0772,6.444,13.2416,2.3889,10.8609,2.1834,61.93,1063.35
2014-02-17,1.3707,1.6714,101.92,0.9032,1.1955,0.912,0.8915,6.0774,6.4512,13.2101,2.3895,10.825,2.1768,61.8575,1060.62
2014-02-18,1.3759,1.6684,102.36,0.9027,1.2041,0.9134,0.8879,6.0392,6.4812,13.2414,2.3958,10.8776,2.1801,62.22,1065.73
2014-02-19,1.3733,1.668,102.31,0.9,1.2086,0.9026,0.8886,6.0771,6.5116,13.3325,2.3937,11.0398,2.2145,62.22,1065.65
2014-02-20,1.3719,1.6651,102.28,0.9007,1.2041,0.901,0.8895,6.0959,6.5334,13.2784,2.3704,11.0079,2.2007,62.23,1072.3
2014-02-21,1.3746,1.6616,102.51,0.8977,1.2074,0.9001,0.8877,6.0771,6.528,13.2648,2.3457,10.9296,2.1773,62.13,1072.09
2014-02-24,1.3735,1.6656,102.51,0.9035,1.2005,0.9041,0.889,6.0359,6.506,13.2628,2.3413,10.7959,2.1999,62.0638,1074.6
2014-02-25,1.3745,1.6681,102.24,0.9019,1.2001,0.9021,0.8868,6.0375,6.4971,13.2291,2.3412,10.7287,2.2122,61.9575,1072.85
2014-02-26,1.3687,1.6671,102.38,0.8968,1.2028,0.8986,0.8907,6.0546,6.5157,13.3315,2.35,10.8201,2.2289,61.985,1065.2
2014-02-27,1.371,1.6688,102.13,0.8965,1.1948,0.8992,0.8883,6.0397,6.5173,13.2613,2.3192,10.7017,2.2135,61.985,1068.97
2014-02-28,1.3802,1.6745,101.8,0.8924,1.1927,0.9039,0.8803,6.0034,6.4088,13.2492,2.3443,10.7551,2.2061,61.7575,1067.6
2014-03-03,1.3735,1.6667,101.45,0.8938,1.1948,0.9028,0.8831,6.0481,6.4761,13.3325,2.3443,10.8964,2.232,62.0425,1070.13
2014-03-04,1.3743,1.6664,102.21,0.895,1.1915,0.9016,0.8873,6.0114,6.4468,13.2818,2.3443,10.7551,2.206,61.8562,1073.5
2014-03-05,1.3733,1.6722,102.3,0.8985,1.1882,0.9067,0.8871,5.9933,6.4201,13.2385,2.3188,10.6644,2.2031,61.755,1070.94
2014-03-06,1.3861,1.674,103.07,0.909,1.1799,0.9103,0.8806,5.9798,6.3931,13.1524,2.3239,10.6019,2.1802,61.115,1064.13
2014-03-07,1.3875,1.6713,103.28,0.9068,1.181,0.902,0.8779,5.9872,6.3833,13.1872,2.3409,10.7295,2.2058,61.0875,1060.82
2014-03-10,1.3877,1.6645,103.27,0.902,1.1805,0.9002,0.8777,5.9552,6.3711,13.215,2.3505,10.7454,2.2185,60.8425,1066.5
2014-03-11,1.386,1.6617,103.02,0.8977,1.1806,0.9004,0.8783,5.9595,6.3748,13.2835,2.3637,10.8555,2.2465,60.9538,1065.09
2014-03-12,1.3903,1.6619,102.76,0.8988,1.1731,0.8994,0.874,5.9503,6.367,13.2435,2.3555,10.8036,2.2322,61.22,1070.5
2014-03-13,1.3868,1.6624,101.84,0.9031,1.1708,0.903,0.8747,5.9704,6.3798,13.2917,2.364,10.8066,2.2325,61.18,1069.3
2014-03-14,1.3914,1.6647,101.36,0.9028,1.1716,0.9005,0.8724,5.9731,6.3889,13.2107,2.3467,10.6711,2.2128,61.19,1072.78
2014-03-17,1.3922,1.6637,101.77,0.9087,1.1675,0.9047,0.8733,5.9515,6.3521,13.1558,2.349,10.7751,2.2187,61.19,1067.39
2014-03-18,1.3934,1.6593,101.44,0.9127,1.1597,0.8981,0.8732,5.9553,6.3283,13.1593,2.334,10.7324,2.2184,61.205,1069.2
2014-03-19,1.3833,1.6541,102.32,0.9042,1.168,0.8898,0.8807,6.036,6.4024,13.2859,2.3498,10.8706,2.2395,60.955,1070.65
2014-03-20,1.3779,1.6504,102.39,0.9039,1.1722,0.8894,0.8838,6.0679,6.4149,13.2599,2.3279,10.8887,2.2292,61.3325,1076.2
2014-03-21,1.3794,1.6486,102.25,0.9081,1.1716,0.8912,0.8829,6.0519,6.4256,13.2313,2.3251,10.8898,2.234,60.925,1080.4
2014-03-24,1.3839,1.6498,102.24,0.9133,1.1704,0.8935,0.8808,6.0189,6.3986,13.1779,2.3229,10.8302,2.2367,60.7875,1077.82
2014-03-25,1.3826,1.6529,102.26,0.9166,1.166,0.8955,0.8827,6.0274,6.4014,13.1138,2.3113,10.7365,2.2167,60.48,1079.5
2014-03-26,1.3781,1.6583,102.04,0.9226,1.1638,0.9007,0.885,6.0525,6.4674,13.1283,2.3029,10.7077,2.1917,60.165,1074.91
2014-03-27,1.374,1.6611,102.18,0.9259,1.153,0.9066,0.8866,6.0015,6.4789,13.0816,2.2589,10.5837,2.1862,60.3175,1071.44
2014-03-28,1.3752,1.6638,102.83,0.9247,1.1541,0.9041,0.8868,6.0069,6.5028,13.073,2.2612,10.5765,2.1913,59.89,1069.15
2014-03-31,1.3769,1.6662,103.23,0.9264,1.1527,0.905,0.8846,5.9883,6.4727,13.058,2.2719,10.5319,2.1407,59.89,1064.7
2014-04-01,1.3793,1.663,103.65,0.9247,1.1576,0.9071,0.8835,5.9834,6.4548,13.051,2.2619,10.5822,2.1376,59.89,1058.7
2014-04-02,1.3767,1.6626,103.88,0.9248,1.1665,0.9063,0.8866,5.9705,6.478,13.0893,2.2689,10.6105,2.1281,59.8975,1056.6
2014-04-03,1.372,1.6598,103.93,0.9232,1.1703,0.9062,0.8909,6.0032,6.5412,13.1163,2.2796,10.6413,2.1327,60.175,1057.86
2014-04-04,1.3705,1.6575,103.29,0.9292,1.163,0.9107,0.8921,5.9997,6.5567,13.0039,2.2358,10.5625,2.1134,60.085,1053.65
2014-04-07,1.3742,1.6608,103.1,0.927,1.1625,0.9112,0.8879,5.9933,6.5259,13.0086,2.2189,10.5282,2.1105,60.125,1055.43
2014-04-08,1.3797,1.6747,101.81,0.936,1.153,0.9155,0.8833,5.9755,6.4961,13.0499,2.2016,10.4638,2.0962,60.125,1052.3
2014-04-09,1.3855,1.6793,102.0,0.9391,1.1473,0.9192,0.8796,5.9366,6.4825,12.9804,2.187,10.3772,2.1037,60.135,1041.55
2014-04-10,1.3886,1.6785,101.53,0.9413,1.1516,0.9144,0.8765,5.9293,6.5347,13.0626,2.2068,10.4709,2.1079,60.07,1040.16
2014-04-11,1.3885,1.6733,101.62,0.9397,1.1505,0.9107,0.8761,5.9339,6.5315,13.0425,2.2187,10.49,2.1136,60.1763,1035.35
2014-04-14,1.3821,1.6729,101.85,0.9424,1.151,0.9122,0.8798,5.9649,6.5605,13.0248,2.2141,10.5126,2.1208,60.1763,1038.88
2014-04-15,1.3815,1.673,101.92,0.9362,1.1569,0.9109,0.8801,5.9539,6.5727,13.0981,2.2327,10.5625,2.1424,60.2325,1040.71
2014-04-16,1.3816,1.6797,102.23,0.9371,1.1594,0.9081,0.8818,5.9729,6.5982,13.0638,2.2434,10.5664,2.1366,60.39,1037.75
2014-04-17,1.3814,1.6794,102.39,0.933,1.1668,0.9088,0.8832,5.9865,6.6007,13.0478,2.2367,10.4865,2.1267,60.2912,1038.92
2014-04-18,1.3813,1.6794,102.43,0.9333,1.1654,0.9071,0.8835,5.9876,6.5996,13.0525,2.2367,10.505,2.1296,60.2912,1037.58
2014-04-21,1.3793,1.6792,102.62,0.9328,1.1675,0.9081,0.8851,5.9999,6.6133,13.0301,2.2367,10.4924,2.1339,60.5925,1039.07
2014-04-22,1.3805,1.6824,102.62,0.9367,1.1627,0.9069,0.885,5.9896,6.5883,13.057,2.2377,10.5472,2.1414,60.7675,1037.64
2014-04-23,1.3817,1.6782,102.54,0.9291,1.1649,0.9065,0.8834,5.9955,6.5772,13.0649,2.2219,10.5901,2.1506,61.085,1039.75
2014-04-24,1.3831,1.6802,102.32,0.9264,1.1673,0.9073,0.8816,6.0008,6.5736,13.0975,2.214,10.6202,2.1356,61.085,1039.25
2014-04-25,1.3834,1.6803,102.16,0.9281,1.166,0.9062,0.8818,6.0208,6.5887,13.1337,2.2436,10.6685,2.1341,60.625,1041.38
2014-04-28,1.3851,1.6807,102.49,0.9258,1.1712,0.9067,0.8803,6.0051,6.5494,13.1227,2.2235,10.626,2.1257,60.6475,1035.25
2014-04-29,1.3812,1.6827,102.64,0.9268,1.1697,0.9137,0.8835,6.0097,6.5635,13.1022,2.2361,10.5576,2.1202,60.425,1030.57
2014-04-30,1.3867,1.6873,102.24,0.9287,1.1605,0.9123,0.8804,5.9492,6.5023,13.0793,2.2323,10.5224,2.1125,60.335,1033.22
2014-05-01,1.387,1.6893,102.33,0.9274,1.1584,0.9124,0.8793,5.9434,6.5065,13.043,2.2323,10.4862,2.1058,60.335,1033.3
2014-05-02,1.3869,1.687,102.2,0.9277,1.1541,0.9112,0.878,5.9364,6.5089,13.0151,2.2214,10.4796,2.1055,60.1625,1030.33
2014-05-05,1.3875,1.6866,102.14,0.9274,1.1523,0.9127,0.8778,5.9582,6.5532,13.0575,2.2442,10.546,2.1002,60.225,1029.29
2014-05-06,1.3928,1.6975,101.68,0.9351,1.144,0.9182,0.8743,5.9227,6.4968,13.0271,2.2294,10.4989,2.0897,60.0975,1024.96
2014-05-07,1.391,1.6952,101.9,0.9327,1.1546,0.9176,0.8763,5.9098,6.5002,12.9646,2.2167,10.4537,2.0814,60.135,1022.75
2014-05-08,1.384,1.6932,101.66,0.9375,1.1566,0.9232,0.8802,5.8995,6.5297,12.9474,2.215,10.3359,2.0735,60.06,1022.76
2014-05-09,1.3758,1.6851,101.86,0.9362,1.161,0.9174,0.8864,5.9115,6.5729,12.948,2.2128,10.3481,2.0769,60.025,1024.45
2014-05-12,1.3757,1.6868,102.13,0.9362,1.1601,0.9178,0.8878,5.9201,6.5667,12.9538,2.2144,10.358,2.0808,60.05,1024.5
2014-05-13,1.3704,1.6826,102.26,0.936,1.159,0.9169,0.8902,5.9226,6.5498,12.906,2.2149,10.3089,2.0683,59.67,1022.15
2014-05-14,1.3715,1.6767,101.9,0.9378,1.1537,0.9184,0.8898,5.9248,6.5596,12.898,2.2023,10.2914,2.0707,59.67,1027.8
2014-05-15,1.371,1.679,101.58,0.9356,1.157,0.9188,0.891,5.9507,6.5727,12.9587,2.2196,10.4065,2.0984,59.29,1025.25
2014-05-16,1.3694,1.6811,101.5,0.936,1.1589,0.9207,0.8927,5.9344,6.5648,12.9028,2.2148,10.3552,2.0985,58.7825,1024.16
2014-05-19,1.3709,1.6814,101.5,0.933,1.1589,0.9195,0.8923,5.9324,6.5899,12.9009,2.2069,10.3548,2.0966,58.595,1022.06
2014-05-20,1.3702,1.6838,101.33,0.9243,1.1664,0.9168,0.892,5.9536,6.5904,12.9093,2.216,10.4489,2.1135,58.64,1025.38
2014-05-21,1.3687,1.69,101.37,0.9251,1.166,0.9164,0.8932,5.9448,6.5704,12.9272,2.2074,10.3694,2.0949,58.78,1026.97
2014-05-22,1.3656,1.687,101.74,0.9226,1.1675,0.9182,0.8942,5.9492,6.5882,12.8788,2.216,10.3274,2.0813,58.46,1024.24
2014-05-23,1.3629,1.6832,101.97,0.9231,1.1689,0.9201,0.8958,5.9602,6.6447,12.8562,2.2233,10.2993,2.0816,58.5075,1024.75
2014-05-26,1.3646,1.6843,101.94,0.9237,1.1696,0.9209,0.8947,5.9583,6.6218,12.8715,2.2245,10.3582,2.0837,58.715,1023.95
2014-05-27,1.3635,1.681,101.98,0.9259,1.1678,0.921,0.8967,5.9536,6.624,12.8563,2.2377,10.4548,2.1018,59.0425,1023.2
2014-05-28,1.3591,1.6711,101.85,0.9236,1.1772,0.9193,0.8984,5.975,6.6429,12.8744,2.232,10.4636,2.0994,58.9275,1021.55
2014-05-29,1.3602,1.6717,101.79,0.9307,1.1785,0.9228,0.8979,5.9673,6.6458,12.841,2.2242,10.4159,2.0867,59.035,1020.6
2014-05-30,1.3635,1.6755,101.77,0.931,1.1765,0.9221,0.8952,5.9734,6.6885,12.858,2.2415,10.5723,2.0968,59.1025,1020.2
2014-06-02,1.3597,1.6746,102.38,0.9246,1.1831,0.9174,0.8987,5.9959,6.6938,12.9134,2.2767,10.6853,2.1084,59.1563,1023.85
2014-06-03,1.3628,1.6749,102.51,0.9266,1.1861,0.9169,0.8963,6.0023,6.6823,12.9389,2.2806,10.7617,2.1172,59.39,1023.08
2014-06-04,1.3599,1.6737,102.75,0.9277,1.1874,0.914,0.8973,6.0045,6.6422,12.9218,2.2796,10.769,2.1154,59.335,1026.29
2014-06-05,1.366,1.682,102.41,0.934,1.1766,0.9153,0.8914,5.9855,6.6628,12.8665,2.2621,10.6873,2.0963,59.3313,1020.56
2014-06-06,1.3643,1.6802,102.48,0.9333,1.1762,0.9148,0.8936,5.9455,6.6291,12.9292,2.2473,10.5875,2.0775,59.1825,1020.41
2014-06-09,1.3594,1.6803,102.53,0.9356,1.1773,0.917,0.8971,5.9703,6.6838,13.0302,2.2293,10.6418,2.0867,59.1888,1016.41
2014-06-10,1.3547,1.6756,102.35,0.9373,1.1727,0.9172,0.8992,5.9776,6.6956,13.0188,2.2249,10.7052,2.0798,59.2975,1017.22
2014-06-11,1.3532,1.6788,102.07,0.9383,1.1695,0.9202,0.8999,6.0023,6.6995,13.0083,2.2337,10.7554,2.1166,59.2762,1015.8
2014-06-12,1.3552,1.6929,101.7,0.9426,1.151,0.9212,0.8985,5.9927,6.6888,12.9778,2.2312,10.6736,2.1116,59.255,1017.59
2014-06-13,1.354,1.6968,102.04,0.9402,1.1538,0.9213,0.9001,5.9938,6.6447,13.0151,2.2243,10.6777,2.1195,59.7725,1017.88
2014-06-16,1.3574,1.6984,101.83,0.9401,1.1528,0.9221,0.8971,5.9903,6.6254,13.0442,2.235,10.7532,2.1432,60.165,1019.9
2014-06-17,1.3547,1.6965,102.15,0.9337,1.1548,0.9208,0.8994,6.0032,6.6367,13.1153,2.2619,10.8388,2.1487,60.0187,1021.8
2014-06-18,1.3595,1.6994,101.93,0.9408,1.1449,0.9229,0.8957,6.0091,6.6421,12.9788,2.2276,10.6632,2.1254,60.4037,1022.46
2014-06-19,1.3608,1.7039,101.94,0.9398,1.1473,0.9244,0.8941,6.1199,6.697,13.0244,2.2276,10.748,2.1433,60.0863,1018.75
2014-06-20,1.36,1.7013,102.07,0.9388,1.1497,0.9296,0.8951,6.1181,6.711,12.9909,2.23,10.6507,2.1414,60.1875,1020.61
2014-06-23,1.3605,1.7027,101.93,0.9422,1.1477,0.9318,0.8943,6.1085,6.6939,13.029,2.2192,10.5971,2.1373,60.2062,1018.53
2014-06-24,1.3606,1.6986,101.97,0.9368,1.1529,0.9307,0.8938,6.1128,6.7252,13.0613,2.225,10.6425,2.1415,60.12,1018.35
2014-06-25,1.3629,1.6983,101.87,0.9408,1.1444,0.9329,0.8928,6.1313,6.7365,13.0055,2.2078,10.5946,2.1315,60.1325,1020.95
2014-06-26,1.3612,1.7027,101.73,0.9414,1.1388,0.9356,0.8936,6.1346,6.738,13.0168,2.1968,10.6335,2.1256,60.1425,1016.31
2014-06-27,1.3649,1.7035,101.42,0.9427,1.1393,0.9376,0.8908,6.1274,6.7331,12.9625,2.1938,10.588,2.1228,60.085,1013.6
2014-06-30,1.3692,1.7106,101.33,0.9433,1.1418,0.9373,0.8868,6.1331,6.6834,12.9683,2.2143,10.6375,2.1185,60.1862,1011.84
2014-07-01,1.3679,1.715,101.53,0.9497,1.1397,0.9406,0.8875,6.1649,6.6919,12.942,2.2019,10.6683,2.1283,60.075,1011.62
2014-07-02,1.366,1.7166,101.77,0.9443,1.1398,0.9376,0.8888,6.1747,6.7049,12.9965,2.2236,10.7604,2.1309,59.6937,1009.15
2014-07-03,1.361,1.7155,102.19,0.9347,1.1423,0.9403,0.8933,6.1892,6.8232,12.9543,2.2106,10.7461,2.1282,59.7425,1008.55
2014-07-04,1.3595,1.716,102.06,0.9365,1.1444,0.9387,0.8941,6.1901,6.8434,12.9741,2.2138,10.7571,2.1333,59.735,1008.88
2014-07-07,1.3605,1.7128,101.86,0.9373,1.1417,0.936,0.8936,6.1584,6.8324,13.0212,2.2249,10.7794,2.1291,60.015,1010.57
2014-07-08,1.3612,1.7131,101.57,0.9399,1.1379,0.9365,0.893,6.1895,6.8367,12.982,2.2135,10.6827,2.1248,59.7887,1011.72
2014-07-09,1.3642,1.7158,101.64,0.9414,1.1334,0.9388,0.891,6.1533,6.7904,12.9678,2.2128,10.669,2.1153,59.7575,1012.2
2014-07-10,1.3609,1.7132,101.34,0.9395,1.1335,0.939,0.8923,6.1734,6.7789,12.9911,2.2206,10.6989,2.1242,60.205,1013.45
2014-07-11,1.3608,1.7116,101.3,0.9392,1.1346,0.9316,0.8922,6.1796,6.7928,12.9954,2.221,10.7055,2.1176,59.9375,1018.92
2014-07-14,1.3619,1.7084,101.54,0.9393,1.1358,0.9336,0.8919,6.1843,6.7937,12.9517,2.2122,10.6763,2.1163,60.075,1018.35
2014-07-15,1.3568,1.7143,101.68,0.937,1.1405,0.9295,0.8957,6.2096,6.8223,12.9468,2.2191,10.7098,2.1234,60.135,1027.38
2014-07-16,1.3525,1.7137,101.67,0.9368,1.1479,0.9309,0.8984,6.1972,6.8278,12.9168,2.2235,10.682,2.1193,60.135,1031.98
2014-07-17,1.3526,1.7101,101.18,0.9351,1.1536,0.9292,0.8974,6.2064,6.8274,12.9985,2.2582,10.7611,2.1409,60.1775,1029.32
2014-07-18,1.3524,1.7088,101.34,0.939,1.1514,0.9316,0.8985,6.1891,6.8397,12.9476,2.2262,10.6476,2.1243,60.2875,1029.32
2014-07-21,1.3524,1.7076,101.4,0.9373,1.151,0.9312,0.898,6.1972,6.8472,12.9713,2.2211,10.6042,2.1183,60.305,1026.86
2014-07-22,1.3466,1.7065,101.46,0.9394,1.1538,0.9312,0.9024,6.1909,6.8483,12.9438,2.2128,10.5727,2.106,60.2513,1024.55
2014-07-23,1.3464,1.7044,101.48,0.9456,1.1495,0.9321,0.9022,6.1973,6.8395,12.9331,2.2194,10.5131,2.0885,60.105,1023.78
2014-07-24,1.3464,1.6986,101.82,0.9419,1.1665,0.9307,0.9026,6.2024,6.8283,12.9607,2.2217,10.5275,2.0921,60.105,1028.78
2014-07-25,1.343,1.6975,101.84,0.9396,1.1689,0.9248,0.9049,6.2145,6.8221,12.9462,2.2298,10.5125,2.0941,60.105,1026.15
2014-07-28,1.344,1.6983,101.86,0.9406,1.17,0.926,0.904,6.2268,6.8346,13.0052,2.2224,10.5645,2.0991,60.1375,1026.35
2014-07-29,1.3409,1.6944,102.12,0.9383,1.1758,0.9215,0.9069,6.2511,6.8563,13.0671,2.2313,10.6026,2.1164,60.1375,1024.5
2014-07-30,1.3397,1.6913,102.79,0.9331,1.1777,0.9172,0.9088,6.2583,6.883,13.1539,2.2457,10.656,2.1328,60.0575,1024.4
2014-07-31,1.339,1.6886,102.8,0.9295,1.1765,0.917,0.9088,6.2855,6.8976,13.2166,2.2636,10.7073,2.1418,60.56,1027.78
2014-08-01,1.3427,1.6821,102.61,0.9312,1.1741,0.9161,0.9059,6.271,6.8601,13.1823,2.2577,10.6784,2.1338,61.185,1037.1
2014-08-04,1.3422,1.6863,102.57,0.9334,1.1731,0.9169,0.9067,6.2681,6.8824,13.196,2.2584,10.6548,2.1311,60.935,1033.55
2014-08-05,1.3376,1.6886,102.6,0.9305,1.181,0.9123,0.909,6.2794,6.8838,13.2922,2.2818,10.756,2.1524,60.8462,1028.3
2014-08-06,1.3383,1.6853,102.1,0.9354,1.1795,0.916,0.9076,6.266,6.8946,13.2361,2.273,10.7024,2.1586,61.505,1033.7
2014-08-07,1.3364,1.6833,102.1,0.9271,1.1797,0.9154,0.9089,6.2455,6.9061,13.2799,2.2952,10.767,2.167,61.2325,1037.49
2014-08-08,1.341,1.6773,102.04,0.9275,1.1816,0.9113,0.9054,6.2362,6.8998,13.2487,2.2833,10.6594,2.1452,61.145,1036.45
2014-08-11,1.3385,1.6787,102.19,0.9262,1.1823,0.9156,0.9066,6.1828,6.8721,13.1794,2.2755,10.6303,2.1505,61.1787,1030.75
2014-08-12,1.3369,1.6812,102.26,0.9269,1.1856,0.9153,0.9076,6.181,6.878,13.1365,2.277,10.628,2.164,61.09,1026.6
2014-08-13,1.3364,1.6688,102.42,0.9305,1.1823,0.9163,0.9075,6.1594,6.8738,13.136,2.2816,10.5695,2.1568,61.2238,1029.4
2014-08-14,1.3365,1.6686,102.45,0.9319,1.1775,0.9172,0.9065,6.1594,6.8583,13.0712,2.2666,10.5494,2.1517,60.77,1020.93
2014-08-15,1.3401,1.6693,102.36,0.9322,1.1782,0.9175,0.9026,6.1356,6.8358,13.0742,2.2601,10.5919,2.1673,60.77,1016.61
2014-08-18,1.3364,1.6728,102.57,0.9325,1.1795,0.9185,0.9065,6.1569,6.8541,13.047,2.2574,10.6036,2.1637,60.77,1017.8
2014-08-19,1.332,1.6617,102.92,0.9302,1.1876,0.9139,0.9092,6.1648,6.8726,13.0473,2.2469,10.6469,2.1618,60.6838,1017.4
2014-08-20,1.3259,1.6595,103.76,0.9287,1.1941,0.9116,0.9134,6.1951,6.9152,13.1348,2.262,10.7378,2.1843,60.62,1022.68
2014-08-21,1.3281,1.658,103.85,0.9303,1.1897,0.914,0.9115,6.1471,6.8902,13.1077,2.2687,10.7073,2.1778,60.675,1023.7
2014-08-22,1.3242,1.6572,103.95,0.9317,1.1894,0.9138,0.9138,6.1678,6.9133,13.137,2.2775,10.6908,2.1755,60.4725,1017.7
2014-08-25,1.3192,1.6579,104.05,0.9297,1.1986,0.9104,0.9154,6.175,6.9364,13.1507,2.2885,10.7067,2.1781,60.565,1020.11
2014-08-26,1.3167,1.654,104.06,0.9306,1.2002,0.9131,0.9175,6.1799,6.9577,13.0967,2.2617,10.6797,2.1653,60.435,1016.88
2014-08-27,1.3193,1.6576,103.88,0.9337,1.1942,0.9204,0.9148,6.1803,6.9495,13.0844,2.2471,10.6129,2.154,60.4512,1014.28
2014-08-28,1.3182,1.6586,103.72,0.9357,1.1928,0.9208,0.9151,6.1795,6.9717,13.0856,2.242,10.6511,2.1581,60.515,1014.45
2014-08-29,1.3132,1.6598,104.09,0.9339,1.1964,0.9192,0.9182,6.1975,6.9918,13.0847,2.2359,10.6666,2.163,60.515,1013.88
2014-09-01,1.3128,1.6608,104.35,0.9332,1.1938,0.9199,0.9196,6.1919,7.0045,13.0959,2.2459,10.6747,2.1603,60.5275,1013.15
2014-09-02,1.3133,1.647,105.09,0.9274,1.2025,0.915,0.919,6.1874,7.0167,13.109,2.2436,10.7402,2.1727,60.685,1018.25
2014-09-03,1.315,1.6461,104.79,0.9347,1.2009,0.9185,0.9177,6.2179,7.0038,13.0986,2.2369,10.6886,2.1572,60.485,1019.63
2014-09-04,1.2944,1.6331,105.27,0.9348,1.2039,0.9196,0.9319,6.263,7.0667,13.1494,2.2429,10.7311,2.1633,60.365,1018.95
2014-09-05,1.2951,1.6327,105.09,0.9378,1.2008,0.9188,0.9311,6.2812,7.0979,13.0327,2.2418,10.6931,2.1582,60.4063,1024.25
2014-09-08,1.2895,1.6104,106.03,0.9281,1.2085,0.9114,0.9355,6.333,7.1143,13.1376,2.2675,10.8093,2.1737,60.295,1023.74
2014-09-09,1.2937,1.6106,106.2,0.9203,1.2128,0.9105,0.9329,6.3453,7.108,13.203,2.2847,10.923,2.1963,60.605,1031.62
2014-09-10,1.2917,1.6211,106.86,0.9155,1.2153,0.9143,0.9367,6.344,7.1035,13.1929,2.2885,10.9282,2.1924,60.955,1034.9
2014-09-11,1.2925,1.6255,107.11,0.91,1.2218,0.9062,0.9358,6.3788,7.1287,13.2316,2.2977,10.9655,2.201,60.9313,1035.96
2014-09-12,1.2963,1.6268,107.34,0.9038,1.2275,0.9016,0.9332,6.3627,7.1211,13.2587,2.339,11.023,2.223,60.66,1035.35
2014-09-15,1.294,1.6233,107.19,0.9028,1.2231,0.9048,0.9352,6.393,7.1156,13.2362,2.3429,10.9636,2.2145,61.1475,1037.98
2014-09-16,1.296,1.6277,107.13,0.9094,1.2193,0.9114,0.9326,6.4021,7.1192,13.1595,2.3317,10.9023,2.2032,61.06,1036.75
2014-09-17,1.2865,1.6276,108.37,0.8959,1.2349,0.9093,0.9412,6.4509,7.1684,13.2453,2.3579,11.0269,2.2238,60.915,1034.9
2014-09-18,1.2923,1.6396,108.69,0.899,1.2265,0.9144,0.9338,6.3239,7.0865,13.2366,2.3649,11.0772,2.2255,60.845,1043.14
2014-09-19,1.2829,1.6288,109.04,0.8925,1.2305,0.9123,0.9408,6.3535,7.1526,13.2104,2.3682,11.0798,2.2346,60.8275,1044.7
2014-09-22,1.2849,1.6361,108.84,0.8873,1.2314,0.9055,0.9399,6.3467,7.1522,13.2783,2.3979,11.172,2.2408,60.82,1040.8
2014-09-23,1.2847,1.6388,108.89,0.884,1.2419,0.9027,0.9399,6.356,7.15,13.3174,2.412,11.1729,2.2393,60.9475,1039.93
2014-09-24,1.278,1.634,109.04,0.8885,1.2381,0.9042,0.9455,6.3913,7.1805,13.2759,2.3833,11.1322,2.2365,60.9725,1039.95
2014-09-25,1.2751,1.6318,108.75,0.8787,1.2621,0.9001,0.9466,6.3998,7.2111,13.3863,2.4278,11.2052,2.261,61.345,1042.68
2014-09-26,1.2684,1.625,109.29,0.8765,1.2714,0.8964,0.9514,6.458,7.2676,13.4467,2.4201,11.2285,2.2622,61.1575,1044.3
2014-09-29,1.2685,1.6241,109.5,0.8718,1.2879,0.8957,0.9513,6.4501,7.2453,13.4993,2.4477,11.2798,2.2793,61.5275,1053.88
