Date,JPEASIGL INDEX,JPEASIUS INDEX,JPEASIEU INDEX,JPEASICN INDEX,JPEASISE INDEX,JPEASIAU INDEX,JPEASINO INDEX,JPEASICA INDEX,JPEASIJP INDEX,JPEASIUK INDEX,JPEASINZ INDEX,JPEASISZ INDEX
2008-05-06,,11.429,-20.34,-16.67,25.0,-42.86,0.0,-33.33,-33.33,-37.5,0.0,-20.0
2008-05-07,,11.429,-28.07,-16.67,25.0,-11.11,0.0,-33.33,-33.33,-37.5,0.0,-20.0
2008-05-08,,6.25,-27.59,-16.67,22.22,-11.11,0.0,-33.33,0.0,-37.5,0.0,-33.33
2008-05-09,,6.25,-29.82,-16.67,12.5,-11.11,0.0,-33.33,0.0,-42.86,0.0,-40.0
2008-05-12,,6.25,-28.85,-11.11,12.5,-11.11,0.0,-100.0,100.0,-42.86,0.0,-40.0
2008-05-13,,0.0,-27.27,0.0,12.5,-11.11,0.0,-100.0,100.0,-42.86,0.0,-25.0
2008-05-14,,0.0,-26.67,0.0,12.5,-11.11,0.0,-100.0,100.0,-37.5,0.0,-25.0
2008-05-15,,0.0,-27.5,0.0,12.5,-11.11,0.0,-100.0,100.0,-28.57,0.0,-25.0
2008-05-16,,0.0,-25.64,0.0,12.5,-11.11,0.0,-100.0,100.0,-28.57,0.0,-25.0
2008-05-19,,0.0,-25.64,0.0,12.5,-12.5,0.0,-100.0,100.0,-28.57,0.0,-33.33
2008-05-20,,0.0,-27.5,0.0,12.5,-12.5,0.0,-100.0,100.0,-28.57,0.0,-33.33
2008-05-21,,0.0,-22.5,0.0,12.5,-16.67,-66.67,-100.0,100.0,-28.57,0.0,-33.33
2008-05-22,,-3.125,-20.51,0.0,12.5,-16.67,-66.67,-100.0,100.0,-12.5,0.0,-33.33
2008-05-23,,0.0,-22.5,28.57,12.5,-16.67,-66.67,-100.0,100.0,-12.5,0.0,-33.33
2008-05-26,,0.0,-22.5,28.57,12.5,-16.67,-66.67,-100.0,100.0,-12.5,0.0,-33.33
2008-05-27,,0.0,-21.43,28.57,-16.67,0.0,-66.67,-100.0,100.0,-12.5,0.0,-33.33
2008-05-28,,0.0,-23.26,20.0,-28.57,-16.67,-66.67,-100.0,100.0,-16.67,0.0,-33.33
2008-05-29,,3.333,-13.73,20.0,-28.57,-28.57,-66.67,-100.0,0.0,-16.67,0.0,-33.33
2008-05-30,,3.03,-15.09,20.0,-37.5,-28.57,-66.67,-100.0,0.0,-16.67,0.0,-25.0
2008-06-02,,5.714,-14.04,20.0,-33.33,-12.5,-25.0,-100.0,0.0,-16.67,0.0,-16.67
2008-06-03,,8.571,-14.04,20.0,-33.33,0.0,-25.0,-100.0,0.0,-28.57,0.0,-16.67
2008-06-04,,8.333,-14.75,20.0,-33.33,0.0,-25.0,-100.0,0.0,-37.5,0.0,-16.67
2008-06-05,,8.824,-12.07,20.0,-33.33,0.0,-25.0,-100.0,0.0,-42.86,0.0,-16.67
2008-06-06,,9.091,-10.53,20.0,-33.33,0.0,-25.0,-100.0,0.0,-42.86,0.0,-16.67
2008-06-09,,9.091,-12.28,20.0,-33.33,0.0,-25.0,-100.0,0.0,-42.86,0.0,-14.29
2008-06-10,,9.091,-8.62,20.0,-42.86,0.0,-25.0,-100.0,0.0,-42.86,0.0,-14.29
2008-06-11,,9.091,-6.0,37.5,-42.86,10.0,-33.33,-100.0,0.0,-44.44,0.0,0.0
2008-06-12,,10.0,-1.92,44.44,-42.86,10.0,-33.33,-100.0,0.0,-44.44,0.0,0.0
2008-06-13,,3.704,0.0,44.44,-33.33,10.0,-33.33,-100.0,0.0,-50.0,0.0,-20.0
2008-06-16,,3.704,0.0,40.0,-33.33,10.0,-33.33,-100.0,0.0,-50.0,0.0,-20.0
2008-06-17,,0.0,-2.27,40.0,-33.33,10.0,-33.33,-100.0,0.0,-42.86,0.0,-20.0
2008-06-18,,0.0,0.0,40.0,-33.33,-12.5,-33.33,-100.0,0.0,-42.86,0.0,-20.0
2008-06-19,,0.0,2.44,40.0,-40.0,-12.5,-33.33,-100.0,0.0,-25.0,0.0,0.0
2008-06-20,,0.0,2.5,40.0,-40.0,-12.5,-33.33,-33.33,0.0,-25.0,0.0,0.0
2008-06-23,,0.0,2.44,57.14,-40.0,0.0,-33.33,-33.33,0.0,-25.0,0.0,0.0
2008-06-24,,-3.226,2.22,50.0,-40.0,0.0,-33.33,-33.33,0.0,-25.0,0.0,0.0
2008-06-25,,-3.03,2.27,60.0,-57.14,0.0,-33.33,-33.33,0.0,-16.67,0.0,0.0
2008-06-26,,0.0,-2.13,60.0,-57.14,0.0,-33.33,-33.33,0.0,-16.67,0.0,0.0
2008-06-27,,0.0,-9.43,60.0,-50.0,0.0,-33.33,-33.33,0.0,-28.57,0.0,0.0
2008-06-30,,-3.125,-9.43,60.0,-50.0,0.0,-25.0,0.0,25.0,-28.57,0.0,0.0
2008-07-01,,0.0,-8.33,60.0,-44.44,0.0,-25.0,0.0,25.0,-28.57,0.0,0.0
2008-07-02,,0.0,-12.07,60.0,-44.44,0.0,50.0,0.0,25.0,-37.5,0.0,0.0
2008-07-03,,-5.882,-12.9,60.0,-44.44,0.0,50.0,33.33,25.0,-62.5,0.0,0.0
2008-07-04,,-5.882,-12.9,60.0,-44.44,0.0,50.0,33.33,25.0,-62.5,0.0,0.0
2008-07-07,,-5.882,-12.9,60.0,-44.44,0.0,50.0,33.33,25.0,-62.5,0.0,0.0
2008-07-08,,-5.882,-12.07,60.0,-57.14,-10.0,50.0,33.33,25.0,-62.5,0.0,0.0
2008-07-09,,-5.882,-11.86,12.5,-57.14,0.0,50.0,33.33,25.0,-62.5,0.0,0.0
2008-07-10,,-2.941,-22.64,12.5,-57.14,10.0,50.0,33.33,66.67,-62.5,0.0,0.0
2008-07-11,,-6.667,-21.57,12.5,-50.0,10.0,50.0,100.0,66.67,-62.5,0.0,0.0
2008-07-14,,-6.667,-20.83,11.11,-60.0,0.0,0.0,100.0,66.67,-62.5,0.0,0.0
2008-07-15,,-13.333,-22.45,11.11,-60.0,-12.5,0.0,100.0,66.67,-57.14,0.0,0.0
2008-07-16,,-10.0,-20.45,18.18,-60.0,-12.5,0.0,100.0,66.67,-37.5,0.0,0.0
2008-07-17,,-6.667,-18.6,18.18,-60.0,-12.5,0.0,100.0,66.67,-37.5,0.0,0.0
2008-07-18,,-6.667,-18.6,18.18,-60.0,-12.5,0.0,100.0,66.67,-37.5,0.0,0.0
2008-07-21,,-6.452,-17.07,18.18,-60.0,-14.29,0.0,100.0,66.67,-37.5,0.0,0.0
2008-07-22,,-6.452,-25.0,18.18,-60.0,-14.29,0.0,66.67,50.0,-37.5,0.0,0.0
2008-07-23,,-6.452,-24.39,0.0,-60.0,-20.0,0.0,66.67,50.0,-33.33,0.0,0.0
2008-07-24,,-9.677,-37.21,-14.29,-60.0,-20.0,0.0,66.67,50.0,-42.86,0.0,0.0
2008-07-25,,-6.25,-38.64,-14.29,-60.0,-20.0,0.0,66.67,50.0,-42.86,0.0,0.0
2008-07-28,,-6.25,-40.0,-16.67,-60.0,-20.0,0.0,66.67,0.0,-42.86,0.0,0.0
2008-07-29,,-3.226,-37.78,-16.67,-33.33,-16.67,0.0,66.67,0.0,-42.86,0.0,0.0
2008-07-30,,-3.226,-44.0,-16.67,-33.33,-28.57,0.0,66.67,0.0,-42.86,0.0,0.0
2008-07-31,,-6.452,-42.31,-16.67,-42.86,-28.57,-50.0,25.0,0.0,-66.67,0.0,0.0
2008-08-01,,-5.714,-42.11,-16.67,-50.0,-28.57,-50.0,0.0,0.0,-66.67,0.0,0.0
2008-08-04,,2.632,-43.64,-16.67,-50.0,-28.57,-50.0,0.0,0.0,-57.14,0.0,0.0
2008-08-05,,5.556,-44.64,-16.67,-50.0,-37.5,-50.0,0.0,0.0,-37.5,0.0,0.0
2008-08-06,,5.556,-45.61,-16.67,-33.33,-30.0,-50.0,0.0,0.0,-37.5,0.0,0.0
2008-08-07,,3.125,-42.11,-16.67,-33.33,-30.0,-50.0,0.0,0.0,-37.5,0.0,0.0
2008-08-08,,3.125,-39.22,-16.67,-40.0,-30.0,-50.0,0.0,0.0,-28.57,0.0,0.0
2008-08-11,,3.125,-40.38,22.22,-40.0,-33.33,-100.0,-50.0,-100.0,-28.57,0.0,0.0
2008-08-12,,0.0,-45.45,22.22,-50.0,-37.5,-100.0,-50.0,-100.0,-28.57,0.0,0.0
2008-08-13,,0.0,-44.44,10.0,-50.0,-37.5,-100.0,-50.0,-100.0,-25.0,0.0,0.0
2008-08-14,,7.407,-50.0,18.18,-20.0,-37.5,-100.0,-50.0,-100.0,-14.29,0.0,0.0
2008-08-15,,10.345,-48.72,18.18,-20.0,-37.5,-100.0,-50.0,-100.0,-14.29,0.0,0.0
2008-08-18,,10.345,-48.72,18.18,-20.0,-37.5,-100.0,-50.0,-100.0,-14.29,0.0,0.0
2008-08-19,,10.345,-45.0,18.18,-20.0,-28.57,-100.0,-50.0,-100.0,-14.29,0.0,0.0
2008-08-20,,10.0,-44.74,50.0,0.0,-40.0,-100.0,0.0,-100.0,-14.29,0.0,0.0
2008-08-21,,3.226,-41.67,50.0,0.0,-40.0,0.0,0.0,-100.0,0.0,0.0,0.0
2008-08-22,,3.226,-41.67,50.0,0.0,-40.0,0.0,0.0,-100.0,0.0,0.0,0.0
2008-08-25,,3.226,-41.67,57.14,0.0,-40.0,0.0,0.0,-100.0,0.0,0.0,0.0
2008-08-26,,9.091,-44.74,57.14,0.0,-40.0,0.0,0.0,-100.0,0.0,0.0,0.0
2008-08-27,,6.061,-41.03,60.0,0.0,-16.67,0.0,0.0,-100.0,0.0,0.0,0.0
2008-08-28,,3.226,-38.1,60.0,0.0,-14.29,0.0,0.0,0.0,0.0,0.0,0.0
2008-08-29,,3.03,-31.25,60.0,0.0,-14.29,0.0,0.0,0.0,0.0,0.0,-25.0
2008-09-01,,3.03,-26.42,60.0,-12.5,-12.5,0.0,0.0,0.0,0.0,0.0,-20.0
2008-09-02,,2.857,-25.0,60.0,-12.5,-11.11,0.0,0.0,0.0,14.29,0.0,0.0
2008-09-03,,5.556,-21.05,60.0,-12.5,-11.11,0.0,0.0,0.0,25.0,0.0,0.0
2008-09-04,,5.556,-16.67,60.0,-12.5,-11.11,0.0,0.0,0.0,42.86,0.0,0.0
2008-09-05,,8.571,-15.09,60.0,-12.5,-11.11,0.0,0.0,0.0,42.86,0.0,0.0
2008-09-08,,8.571,-13.46,60.0,-12.5,-10.0,0.0,0.0,100.0,42.86,0.0,0.0
2008-09-09,,8.571,-11.32,33.33,-28.57,-11.11,0.0,0.0,100.0,42.86,0.0,0.0
2008-09-10,,8.571,0.0,33.33,-12.5,-10.0,0.0,0.0,100.0,42.86,0.0,0.0
2008-09-11,3.8,12.121,-4.26,20.0,0.0,-10.0,33.33,50.0,100.0,42.86,0.0,0.0
2008-09-12,1.9,3.571,-2.27,20.0,14.29,-10.0,33.33,50.0,100.0,42.86,0.0,0.0
2008-09-15,2.2,3.571,-2.27,20.0,14.29,-10.0,33.33,50.0,100.0,50.0,0.0,0.0
2008-09-16,2.2,0.0,2.5,20.0,14.29,0.0,33.33,50.0,100.0,40.0,0.0,0.0
2008-09-17,-0.1,-3.448,5.13,20.0,14.29,0.0,33.33,50.0,100.0,0.0,0.0,0.0
2008-09-18,1.7,0.0,5.56,20.0,14.29,0.0,33.33,50.0,100.0,12.5,0.0,0.0
2008-09-19,1.7,0.0,5.56,20.0,14.29,0.0,33.33,50.0,100.0,12.5,0.0,0.0
2008-09-22,1.8,0.0,8.57,-14.29,14.29,0.0,33.33,33.33,100.0,12.5,0.0,0.0
2008-09-23,2.4,0.0,10.81,-14.29,14.29,0.0,33.33,33.33,100.0,12.5,0.0,0.0
2008-09-24,1.3,0.0,2.5,0.0,22.22,0.0,33.33,33.33,100.0,33.33,0.0,0.0
2008-09-25,-3.0,-12.903,0.0,-20.0,12.5,0.0,33.33,33.33,100.0,33.33,100.0,0.0
2008-09-26,-2.4,-12.903,2.27,-20.0,12.5,0.0,33.33,33.33,100.0,33.33,100.0,0.0
2008-09-29,-10.4,-9.091,-2.0,-20.0,12.5,0.0,33.33,33.33,33.33,33.33,100.0,0.0
2008-09-30,-9.9,-2.857,-3.92,-20.0,22.22,0.0,0.0,50.0,25.0,28.57,100.0,0.0
2008-10-01,-12.5,-2.778,-7.02,-20.0,10.0,0.0,0.0,33.33,25.0,12.5,100.0,-16.67
2008-10-02,-14.5,-5.714,-7.02,-20.0,10.0,0.0,-50.0,33.33,25.0,0.0,100.0,-16.67
2008-10-03,-17.0,-14.706,-3.23,-20.0,10.0,0.0,-66.67,33.33,25.0,-11.11,100.0,-16.67
2008-10-06,-17.0,-14.706,-3.23,-20.0,10.0,0.0,-66.67,33.33,25.0,-11.11,100.0,-16.67
2008-10-07,-16.0,-14.706,1.69,-20.0,10.0,-10.0,-66.67,33.33,25.0,-11.11,100.0,-16.67
2008-10-08,-16.6,-14.706,0.0,-20.0,11.11,-18.18,-66.67,33.33,25.0,-11.11,100.0,-16.67
2008-10-09,-20.5,-17.241,0.0,-20.0,12.5,-20.0,-66.67,33.33,0.0,-11.11,100.0,-16.67
2008-10-10,-19.9,-17.241,0.0,-20.0,12.5,-20.0,-66.67,50.0,0.0,-11.11,100.0,-16.67
2008-10-13,-20.7,-17.241,-2.08,0.0,28.57,-22.22,-100.0,50.0,0.0,-11.11,100.0,-20.0
2008-10-14,-22.4,-17.241,-4.0,-11.11,28.57,-25.0,-100.0,50.0,0.0,-25.0,100.0,-50.0
2008-10-15,-26.2,-24.138,-6.82,-11.11,28.57,-25.0,-100.0,50.0,0.0,-44.44,100.0,-50.0
2008-10-16,-26.4,-26.667,-4.65,-11.11,28.57,-25.0,-100.0,50.0,0.0,-44.44,100.0,-50.0
2008-10-17,-29.5,-36.667,-4.65,-11.11,28.57,-25.0,-100.0,50.0,0.0,-44.44,100.0,-50.0
2008-10-20,-29.4,-33.333,-4.65,-18.18,28.57,-28.57,-100.0,33.33,0.0,-44.44,100.0,-66.67
2008-10-21,-30.2,-33.333,-7.32,-28.57,28.57,-28.57,-100.0,33.33,0.0,-44.44,100.0,-66.67
2008-10-22,-31.1,-33.333,-10.0,-28.57,16.67,-20.0,-100.0,25.0,0.0,-44.44,100.0,-66.67
2008-10-23,-36.2,-33.333,-7.32,-16.67,16.67,-20.0,-100.0,25.0,-50.0,-40.0,100.0,-66.67
2008-10-24,-34.4,-30.0,-4.88,-16.67,20.0,-20.0,-100.0,25.0,-50.0,-40.0,100.0,-66.67
2008-10-27,-32.8,-29.032,0.0,-16.67,20.0,-20.0,-100.0,25.0,-50.0,-40.0,100.0,-66.67
2008-10-28,-33.5,-29.032,-2.22,-16.67,16.67,-20.0,-100.0,25.0,-50.0,-40.0,100.0,-66.67
2008-10-29,-32.9,-29.032,-2.22,-16.67,0.0,-20.0,-100.0,25.0,-50.0,-25.0,100.0,-66.67
2008-10-30,-30.2,-29.032,-13.46,-16.67,0.0,0.0,-100.0,25.0,0.0,-42.86,100.0,-66.67
2008-10-31,-29.2,-27.273,-14.81,-16.67,0.0,0.0,-66.67,40.0,0.0,-42.86,100.0,-75.0
2008-11-03,-30.0,-31.429,-18.97,-16.67,-12.5,0.0,-66.67,50.0,0.0,-25.0,100.0,-40.0
2008-11-04,-31.9,-33.333,-21.43,-16.67,-12.5,-14.29,-50.0,50.0,0.0,-33.33,100.0,-40.0
2008-11-05,-33.8,-36.111,-22.81,-16.67,-33.33,-11.11,-50.0,50.0,0.0,-40.0,50.0,-40.0
2008-11-06,-32.1,-29.412,-23.21,-16.67,-42.86,-11.11,-50.0,50.0,0.0,-40.0,0.0,-40.0
2008-11-07,-36.4,-43.333,-23.21,-16.67,-42.86,-11.11,-50.0,50.0,0.0,-40.0,0.0,-40.0
2008-11-10,-30.0,-43.333,-23.08,-16.67,-42.86,-12.5,-50.0,60.0,50.0,-40.0,0.0,-40.0
2008-11-11,-13.1,-43.333,-21.57,-11.11,-66.67,-12.5,-33.33,50.0,100.0,-44.44,0.0,-40.0
2008-11-12,-10.8,-43.333,-19.57,-10.0,-60.0,-12.5,-33.33,50.0,100.0,-30.0,0.0,-25.0
2008-11-13,-9.9,-41.379,-19.57,-9.09,-60.0,-12.5,-33.33,50.0,100.0,-33.33,0.0,-25.0
2008-11-14,-8.3,-32.143,-26.83,-9.09,-60.0,-12.5,0.0,50.0,100.0,-25.0,0.0,-25.0
2008-11-17,-7.9,-31.034,-26.83,-9.09,-60.0,-12.5,0.0,50.0,100.0,-25.0,0.0,-25.0
2008-11-18,-8.4,-31.034,-30.0,-9.09,-60.0,0.0,0.0,50.0,100.0,-25.0,0.0,-25.0
2008-11-19,-8.2,-30.0,-30.0,-9.09,-75.0,0.0,0.0,50.0,100.0,-25.0,0.0,-25.0
2008-11-20,-9.0,-34.375,-31.58,-9.09,-75.0,0.0,0.0,60.0,100.0,-11.11,0.0,-25.0
2008-11-21,-9.5,-34.375,-35.14,-9.09,-75.0,0.0,0.0,60.0,100.0,-11.11,0.0,0.0
2008-11-24,-10.1,-33.333,-38.46,-25.0,-75.0,0.0,0.0,60.0,100.0,-11.11,0.0,0.0
2008-11-25,-5.0,-29.412,-34.15,-14.29,-75.0,0.0,0.0,66.67,100.0,-11.11,0.0,0.0
2008-11-26,-2.8,-25.641,-32.56,-14.29,-66.67,0.0,0.0,66.67,100.0,0.0,0.0,0.0
2008-11-27,-2.8,-25.0,-33.33,-14.29,-66.67,0.0,0.0,66.67,100.0,0.0,0.0,0.0
2008-11-28,-0.9,-20.588,-30.77,-14.29,-50.0,0.0,0.0,66.67,100.0,0.0,0.0,-25.0
2008-12-01,-4.8,-22.857,-36.84,0.0,-55.56,0.0,0.0,50.0,100.0,-12.5,0.0,-40.0
2008-12-02,-5.2,-22.857,-36.84,0.0,-55.56,0.0,0.0,50.0,100.0,-22.22,0.0,-40.0
2008-12-03,-7.2,-25.0,-40.32,0.0,-55.56,-11.11,0.0,60.0,100.0,-30.0,0.0,-40.0
2008-12-04,-6.6,-21.622,-41.67,0.0,-55.56,-11.11,0.0,60.0,100.0,-33.33,0.0,-33.33
2008-12-05,-9.7,-29.73,-44.07,0.0,-55.56,-11.11,0.0,60.0,100.0,-33.33,0.0,-33.33
2008-12-08,-19.9,-30.556,-50.0,0.0,-55.56,-11.11,0.0,33.33,33.33,-20.0,0.0,-33.33
2008-12-09,-18.8,-28.571,-47.37,0.0,-62.5,-10.0,0.0,33.33,33.33,-20.0,0.0,-42.86
2008-12-10,-20.0,-26.471,-47.46,-12.5,-62.5,-8.33,0.0,33.33,33.33,-20.0,0.0,-42.86
2008-12-11,-24.1,-30.303,-42.31,-12.5,-62.5,-18.18,0.0,33.33,0.0,-20.0,0.0,-42.86
2008-12-12,-23.5,-28.125,-41.18,-12.5,-62.5,-18.18,0.0,20.0,0.0,-20.0,0.0,-33.33
2008-12-15,-26.6,-25.806,-38.3,-10.0,-57.14,-18.18,0.0,20.0,-33.33,-33.33,0.0,-60.0
2008-12-16,-26.1,-25.806,-38.78,-10.0,-57.14,-10.0,0.0,20.0,-33.33,-25.0,0.0,-60.0
2008-12-17,-24.8,-23.333,-34.09,-10.0,-57.14,-12.5,0.0,0.0,-33.33,-22.22,0.0,-60.0
2008-12-18,-23.6,-18.75,-36.96,-10.0,-50.0,-12.5,-14.29,0.0,-33.33,-10.0,0.0,-60.0
2008-12-19,-25.6,-20.0,-42.22,-10.0,-50.0,-12.5,-14.29,0.0,-33.33,-10.0,0.0,-75.0
2008-12-22,-25.7,-20.0,-40.91,-10.0,-37.5,-14.29,-14.29,-16.67,-33.33,-10.0,0.0,-75.0
2008-12-23,-27.7,-21.875,-42.22,-14.29,-37.5,-14.29,-14.29,-16.67,-33.33,-18.18,0.0,-75.0
2008-12-24,-28.0,-22.222,-43.18,-16.67,-37.5,-14.29,-14.29,0.0,-33.33,-22.22,0.0,-75.0
2008-12-25,-22.8,-22.222,-43.18,-20.0,-37.5,-14.29,-14.29,0.0,-33.33,-22.22,0.0,-75.0
2008-12-26,-22.8,-22.222,-43.18,-20.0,-37.5,-14.29,-14.29,0.0,-33.33,-22.22,0.0,-75.0
2008-12-29,-22.9,-22.222,-43.48,-20.0,-37.5,-14.29,-14.29,0.0,14.29,-22.22,0.0,-80.0
2008-12-30,-22.5,-20.588,-44.68,-20.0,-22.22,-12.5,-14.29,0.0,14.29,-22.22,0.0,-80.0
2008-12-31,-23.3,-12.903,-44.68,-20.0,-22.22,-12.5,-14.29,0.0,14.29,-22.22,0.0,-80.0
2009-01-01,-21.2,-12.903,-44.68,-20.0,-22.22,-12.5,-14.29,0.0,14.29,-22.22,0.0,-80.0
2009-01-02,-24.9,-15.625,-46.0,-20.0,-20.0,-12.5,-14.29,-8.33,14.29,-20.0,0.0,-80.0
2009-01-05,-24.0,-15.625,-43.75,-20.0,-20.0,-12.5,-14.29,-8.33,14.29,-18.18,0.0,-50.0
2009-01-06,-24.4,-18.182,-41.67,-20.0,-20.0,-12.5,-20.0,-30.0,14.29,-8.33,0.0,-50.0
2009-01-07,-24.0,-18.519,-39.58,-20.0,-12.5,-25.0,-16.67,-30.0,14.29,-8.33,0.0,-50.0
2009-01-08,-26.2,-14.286,-46.94,-20.0,-12.5,-28.57,-20.0,-30.0,0.0,-8.33,0.0,-42.86
2009-01-09,-27.2,-16.667,-47.06,-20.0,-28.57,-28.57,0.0,-35.71,0.0,-8.33,0.0,-33.33
2009-01-12,-23.1,-17.857,-41.3,0.0,-16.67,-28.57,0.0,-30.77,0.0,0.0,0.0,-20.0
2009-01-13,-21.4,-17.857,-41.3,11.11,-16.67,-28.57,0.0,-30.77,0.0,9.09,0.0,-20.0
2009-01-14,-18.5,-17.857,-34.88,11.11,-16.67,0.0,0.0,-30.77,0.0,20.0,0.0,-20.0
2009-01-15,-18.7,-20.69,-34.88,11.11,-16.67,0.0,0.0,-25.0,0.0,20.0,0.0,-25.0
2009-01-16,-15.4,-10.345,-33.33,11.11,-16.67,0.0,0.0,-30.0,0.0,20.0,0.0,-25.0
2009-01-19,-8.8,-10.345,-33.33,11.11,-16.67,0.0,0.0,-22.22,20.0,11.11,0.0,-25.0
2009-01-20,-15.5,-10.345,-35.0,11.11,-16.67,0.0,0.0,-30.0,20.0,11.11,0.0,0.0
2009-01-21,-14.2,-10.345,-34.21,25.0,0.0,0.0,0.0,-27.27,20.0,9.09,0.0,0.0
2009-01-22,-15.9,-13.333,-35.9,25.0,0.0,0.0,0.0,-38.46,20.0,9.09,0.0,0.0
2009-01-23,-15.3,-17.857,-32.5,25.0,0.0,0.0,0.0,-38.46,20.0,16.67,0.0,0.0
2009-01-26,-10.3,-13.793,-32.5,33.33,0.0,0.0,0.0,-38.46,50.0,16.67,0.0,0.0
2009-01-27,-6.5,-10.345,-21.95,33.33,0.0,0.0,0.0,-41.67,50.0,16.67,0.0,0.0
2009-01-28,-7.9,-10.345,-18.18,33.33,0.0,0.0,-25.0,-36.36,20.0,30.0,0.0,-25.0
2009-01-29,-9.6,-17.241,-8.16,33.33,14.29,-16.67,-25.0,-44.44,0.0,22.22,0.0,-25.0
2009-01-30,-6.6,-12.903,-4.08,33.33,14.29,-16.67,0.0,-50.0,0.0,30.0,0.0,-25.0
2009-02-02,-3.5,-5.714,-1.96,33.33,33.33,-16.67,-16.67,-50.0,0.0,36.36,0.0,-20.0
2009-02-03,-2.2,-3.03,-2.0,33.33,33.33,-28.57,-14.29,-50.0,0.0,54.55,0.0,-20.0
2009-02-04,-0.1,3.333,0.0,33.33,33.33,-28.57,-14.29,-66.67,0.0,58.33,0.0,-20.0
2009-02-05,-6.5,-3.125,-1.79,33.33,33.33,-28.57,-14.29,-60.0,-50.0,58.33,0.0,-20.0
2009-02-06,-7.6,-5.882,-1.79,33.33,33.33,-28.57,-14.29,-66.67,-50.0,58.33,0.0,-16.67
2009-02-09,-4.2,-5.882,0.0,33.33,33.33,-28.57,-14.29,-69.23,-20.0,46.15,0.0,0.0
2009-02-10,-4.9,-3.125,0.0,22.22,0.0,-14.29,-14.29,-69.23,-20.0,46.15,0.0,0.0
2009-02-11,-5.7,-6.452,0.0,20.0,0.0,11.11,-14.29,-69.23,-20.0,46.67,0.0,0.0
2009-02-12,-4.7,-3.03,0.0,20.0,0.0,11.11,-14.29,-69.23,-20.0,46.67,0.0,0.0
2009-02-13,-3.8,-3.03,3.7,20.0,0.0,11.11,-14.29,-69.23,-20.0,46.15,0.0,0.0
2009-02-16,0.6,-3.125,3.7,20.0,0.0,11.11,-14.29,-71.43,-20.0,50.0,0.0,-25.0
2009-02-17,-4.2,-3.333,3.92,20.0,0.0,11.11,-14.29,-71.43,-20.0,45.45,0.0,-25.0
2009-02-18,-5.8,-9.375,2.04,20.0,0.0,25.0,-16.67,-73.33,-20.0,45.45,0.0,-25.0
2009-02-19,-1.4,-11.765,20.0,20.0,0.0,25.0,12.5,-73.33,-20.0,45.45,0.0,-33.33
2009-02-20,-0.2,-9.375,18.42,20.0,25.0,25.0,0.0,-81.82,-20.0,50.0,0.0,-33.33
2009-02-23,-0.3,-6.452,18.42,14.29,25.0,25.0,0.0,-84.62,-20.0,54.55,0.0,-33.33
2009-02-24,-1.9,-9.375,20.93,0.0,25.0,28.57,0.0,-84.62,-20.0,54.55,0.0,-33.33
2009-02-25,-1.2,-9.375,21.43,0.0,33.33,33.33,12.5,-84.62,-20.0,54.55,0.0,-33.33
2009-02-26,-2.8,-12.903,7.69,0.0,33.33,42.86,0.0,-84.62,12.5,54.55,0.0,-33.33
2009-02-27,-3.9,-15.625,9.43,0.0,25.0,42.86,0.0,-84.62,0.0,54.55,0.0,-50.0
2009-03-02,-2.0,-8.333,7.02,0.0,22.22,42.86,18.18,-85.71,0.0,38.46,0.0,-60.0
2009-03-03,-3.2,-8.333,5.36,0.0,22.22,25.0,8.33,-84.62,0.0,28.57,0.0,-33.33
2009-03-04,-3.6,-8.108,3.33,0.0,22.22,11.11,8.33,-91.67,0.0,38.46,0.0,-33.33
2009-03-05,-1.1,-2.632,5.0,0.0,22.22,11.11,8.33,-81.82,0.0,38.46,0.0,-33.33
2009-03-06,-2.4,-2.5,3.45,0.0,22.22,11.11,8.33,-81.82,0.0,33.33,0.0,-33.33
2009-03-09,-3.0,-7.895,3.45,0.0,22.22,11.11,8.33,-83.33,10.0,30.77,0.0,-28.57
2009-03-10,-4.7,-8.108,-1.72,-12.5,20.0,10.0,8.33,-83.33,10.0,30.77,0.0,-28.57
2009-03-11,-2.0,-8.108,-5.36,0.0,22.22,25.0,18.18,-83.33,30.0,30.77,0.0,-16.67
2009-03-12,1.5,-2.778,-6.12,0.0,12.5,36.36,30.0,-83.33,50.0,30.77,0.0,-16.67
2009-03-13,0.6,-5.714,-8.16,0.0,12.5,36.36,22.22,-84.62,57.14,25.0,0.0,-16.67
2009-03-16,-1.6,-12.5,-10.87,0.0,0.0,36.36,37.5,-84.62,57.14,18.18,0.0,-20.0
2009-03-17,0.5,-9.091,-8.7,0.0,0.0,50.0,42.86,-78.57,57.14,10.0,0.0,-20.0
2009-03-18,-1.6,-12.5,-9.52,0.0,0.0,50.0,42.86,-80.0,57.14,-9.09,0.0,-20.0
2009-03-19,1.4,-3.03,-7.32,0.0,0.0,50.0,42.86,-85.71,57.14,-9.09,0.0,-20.0
2009-03-20,2.9,0.0,-6.98,0.0,0.0,50.0,42.86,-57.14,57.14,-9.09,0.0,-25.0
2009-03-23,3.2,3.125,-7.32,0.0,0.0,50.0,42.86,-53.85,50.0,0.0,0.0,-25.0
2009-03-24,3.9,3.125,-7.32,0.0,16.67,44.44,42.86,-53.85,50.0,0.0,0.0,-25.0
2009-03-25,4.1,8.824,-9.09,0.0,16.67,28.57,50.0,-53.85,50.0,-12.5,0.0,-25.0
